step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Shower,"You've entered a shower. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,I should follow the given navigation sequence starting by going west from the shower.,go west,,0.0
2,,You've entered a cubicle. You begin to take stock of what's here. There is an unguarded exit to the east. There is an unguarded exit to the west.,Cubicle,You've entered a cubicle. You begin to take stock of what's here. There is an unguarded exit to the east. There is an unguarded exit to the west.,You are carrying nothing.,0,0.0,False,"The instructions say to attempt to venture west again, so I will go west.",go west,,0.0
3,,"Well, here we are in the laundry place. You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked.",Laundry Place,"Well, here we are in the laundry place. You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,Next in the sequence is to go north from the laundry place.,go north,,0.0
4,,"You find yourself in a steam room. An ordinary one. You begin looking for stuff. Oh, great. Here's a board. Looks like someone's already been here and taken everything off it, though. You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",Steam Room,"You find yourself in a steam room. An ordinary one. You begin looking for stuff. Oh, great. Here's a board. Looks like someone's already been here and taken everything off it, though. You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",You are carrying nothing.,0,0.0,False,The next required move is to head east from the steam room.,go east,,0.0
5,,"You arrive in an attic. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure. You make out a closed case, which looks normal, in the room. You scan the room for a shelf, and you find a shelf. Now why would someone leave that there? However, the shelf, like an empty shelf, has nothing on it. Oh! Why couldn't there just be stuff on it? There is an unblocked exit to the east. There is an unguarded exit to the north. There is an unblocked exit to the west.",Attic,"You arrive in an attic. A typical one. You decide to start listing off everything you see in the room, as if you were in a text adventure. You make out a closed case, which looks normal, in the room. You scan the room for a shelf, and you find a shelf. Now why would someone leave that there? However, the shelf, like an empty shelf, has nothing on it. Oh! Why couldn't there just be stuff on it? There is an unblocked exit to the east. There is an unguarded exit to the north. There is an unblocked exit to the west.",You are carrying nothing.,0,0.0,False,"Per the sequence, I need to move east from the attic.",go east,,0.0
6,,"You've entered a vault. You make out a display. I mean, just wow! Isn't TextWorld just the best? What a letdown! The display is empty! There is an unguarded exit to the east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"You've entered a vault. You make out a display. I mean, just wow! Isn't TextWorld just the best? What a letdown! The display is empty! There is an unguarded exit to the east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,The instructions say to head east again from here.,go east,,0.0
7,,"You are in a pantry. An usual one. You decide to start listing off everything you see in the room, as if you were in a text adventure. There is an unguarded exit to the east. You need an unblocked exit? You should try going north. You need an unblocked exit? You should try going west.",Pantry,"You are in a pantry. An usual one. You decide to start listing off everything you see in the room, as if you were in a text adventure. There is an unguarded exit to the east. You need an unblocked exit? You should try going north. You need an unblocked exit? You should try going west.",You are carrying nothing.,0,0.0,False,Next I must attempt to venture north from the pantry.,go north,,0.0
8,,"Well, here we are in the workshop. You see a gleam over in a corner, where you can see a trunk. You make out an opened suitcase. The suitcase is empty! What a waste of a day! You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Workshop,"Well, here we are in the workshop. You see a gleam over in a corner, where you can see a trunk. You make out an opened suitcase. The suitcase is empty! What a waste of a day! You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,The next step is to attempt to move west from the workshop.,go west,,0.0
9,,"A laminated sign tells you that you are now in the bedchamber. You try to gain information on your surroundings by using a technique you call ""looking."" You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",Bedchamber,"A laminated sign tells you that you are now in the bedchamber. You try to gain information on your surroundings by using a technique you call ""looking."" You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0,0.0,False,"The sequence says to venture west again, so I will go west.",go west,,0.0
10,,"You arrive in a studio. An ordinary one. You scan the room for a portmanteau, and you find a portmanteau. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's an armchair. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Studio,"You arrive in a studio. An ordinary one. You scan the room for a portmanteau, and you find a portmanteau. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's an armchair. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,"Next I need to try to head west once more, following the instructions.",go west,,0.0
