step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,I started in the bedroom.,"Need old key from chest drawer first, so open the chest drawer to access and take it next.",open chest drawer,,0.0
2,,"You open the chest drawer, revealing an old key. Your score has just gone up by one point.",Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer contains an old key. You wonder idly who left that here. A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying nothing.,1,0.0,False,"I started in the bedroom.  
I opened the chest drawer → The chest drawer opened and revealed an old key inside.",Take the old key from the opened chest drawer so you can unlock the wooden door next.,take old key from chest drawer,,0.1
3,,You take the old key from the chest drawer. Your score has just gone up by one point.,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying: an old key.,2,0.0,False,"I took the old key from the chest drawer → The old key was added to my inventory, and the chest drawer became empty.","Next I need to use the old key to unlock the closed wooden door to the east (then open it and head through). The best next action is:
unlock wooden door with old key",unlock wooden door with old key,,0.2
4,,You unlock wooden door. Your score has just gone up by one point.,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying: an old key.,3,0.0,False,"I took the old key from the chest drawer → The old key was added to my inventory.  
I unlocked the wooden door with the old key → The wooden door was unlocked (still closed).","The wooden door is now unlocked but still closed. Next, open the wooden door so you can go east to the kitchen after.",open wooden door,,0.3
5,,You open wooden door. Your score has just gone up by one point.,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is an open wooden door leading east.",You are carrying: an old key.,4,0.0,False,"I unlocked the wooden door with the old key → The wooden door became unlocked (still closed) and my score increased by 1.  
I opened the wooden door → The wooden door opened, allowing passage east, and my score increased by 1.","Wooden door is open now, so the next step is to go east into the kitchen to continue toward the screen door and the garden to get the lettuce.",go east,,0.4
6,,"You've just walked into a kitchen. Let's see what's in here. You see a closed refrigerator in the room. You make out a counter. But oh no! there's nothing on this piece of trash. Oh, great. Here's a stove. You wonder idly who left that here. The stove is standard. But oh no! there's nothing on this piece of trash. You see a kitchen island. You see a note on the kitchen island. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked. Your score has just gone up by one point.",Kitchen,"You've just walked into a kitchen. Let's see what's in here. You see a closed refrigerator in the room. You make out a counter. But oh no! there's nothing on this piece of trash. Oh, great. Here's a stove. You wonder idly who left that here. The stove is standard. But oh no! there's nothing on this piece of trash. You see a kitchen island. You see a note on the kitchen island. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,5,0.0,False,"I opened the wooden door → The wooden door was open, allowing passage east.  
I went east → I arrived in the kitchen; I saw a closed screen door to the east and a stove available.","We’re in the kitchen and the screen door to the east is closed. Next step is to open it so we can go east toward the garden path.
So: **open screen door**.",open screen door,,0.5
7,,You open screen door. Your score has just gone up by one point.,Kitchen,"You've just walked into a kitchen. Let's see what's in here. You see a closed refrigerator in the room. You make out a counter. But oh no! there's nothing on this piece of trash. Oh, great. Here's a stove. You wonder idly who left that here. The stove is standard. But oh no! there's nothing on this piece of trash. You see a kitchen island. You see a note on the kitchen island. There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,6,0.0,False,"I opened the screen door → The screen door to the east was open, increasing my score by 1.","Screen door is now open, so follow the route toward the garden: go **east** (to the next room/area), then **south** to the garden to pick up the lettuce.",go east,,0.6
8,,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded. Your score has just gone up by one point.",Backyard,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,7,0.0,False,"I went east → I arrived in the backyard (east of the kitchen), with an exit south available.","We’re in the backyard and need to reach the garden (south) to take the lettuce, then return to the kitchen and put it on the stove. The next best action is to go south.",go south,,0.7
9,,"This might come as a shock to you, but you've just fallen into a garden. The room is well lit. You need an unblocked exit? You should try going north. There is a lettuce, a half of a bag of chips, a tomato plant and a shovel on the floor. Your score has just gone up by one point.",Garden,"This might come as a shock to you, but you've just fallen into a garden. The room is well lit. You need an unblocked exit? You should try going north. There is a lettuce, a half of a bag of chips, a tomato plant and a shovel on the floor.",You are carrying: an old key.,8,0.0,False,"I went south → I arrived in the garden and saw a lettuce on the floor (along with chips, a tomato plant, and a shovel).","In the garden now, and the next required step is to collect the lettuce so we can bring it back to the kitchen and put it on the stove. We have enough inventory space, and the lettuce is on the floor, so the best next action is to take it.",take lettuce,,0.8
10,,You pick up the lettuce from the ground. Your score has just gone up by one point.,Garden,"This might come as a shock to you, but you've just fallen into a garden. The room is well lit. You need an unblocked exit? You should try going north. There is a half of a bag of chips, a tomato plant and a shovel on the floor.",You are carrying: a lettuce and an old key.,9,0.0,False,take lettuce → I picked up the lettuce from the ground; it was added to my inventory and my score increased by 1,"Now that we have the lettuce, we need to go north (backyard), then west (kitchen), then put lettuce on stove. Next action: go north.",go north,,0.9
11,,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",Backyard,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: a lettuce and an old key.,9,0.0,False,I went north → I arrived in the backyard; the screen door west was open and there was an exit south.,"We’re in the backyard with an open screen door leading **west** back to the kitchen. The remaining goal is to return to the kitchen and put the lettuce on the stove, so the next move should be **go west** through the screen door.",go west,,0.9
