agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
minus-tasker,gpt-5.2,tw-cooking-3,10,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,30,67,45,265929,3329,269258,0.46537575000000003,0.046606,0.51198175,1769967379.189947,,334.2414519786835,0.03333333333333333,3.713910078809172e-06,,1769967743.4313989
minus-tasker,gpt-5.2,tw-cooking-3,10,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,36,67,45,321104,3804,324908,0.561932,0.053256,0.615188,1769967744.5037332,,398.37520813941956,0.027777777777777776,3.0777943294717275e-06,,1769968178.8789413
minus-tasker,gpt-5.2,tw-cooking-3,10,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,28,61,41,241706,3047,244753,0.4229855,0.042657999999999995,0.4656435,1769968180.4247918,,302.1153197288513,0.03571428571428571,4.085751757894694e-06,,1769968510.5401115
minus-tasker,gpt-5.2,tw-cooking-3,10,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.5,27,84,56,230791,2919,233710,0.40388425,0.040866,0.44475025,1769968512.013562,,284.3842318058014,0.018518518518518517,2.139403534294639e-06,,1769968823.3977938
minus-tasker,gpt-5.2,tw-cooking-3,10,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,47,91,61,453798,5242,459040,0.7941465,0.07338800000000001,0.8675345,1769968824.8537524,,567.585836648941,0.02127659574468085,2.1784593935169048e-06,,1769969439.439589
minus-tasker,gpt-5.2,tw-cooking-3,10,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.29411764705882354,19,75,50,149186,1980,151166,0.2610755,0.02772,0.28879550000000004,1769969441.069723,,181.64181756973267,0.015479876160990712,1.9456600496065485e-06,,1769969641.7115405
minus-tasker,gpt-5.2,tw-cooking-3,10,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,54,96,64,555869,6446,562315,0.9727707499999999,0.090244,1.06301475,1769969643.5463562,,678.3878111839294,0.018518518518518517,1.7783626614975592e-06,,1769970375.9341674
minus-tasker,gpt-5.2,tw-cooking-3,10,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.25,20,100,69,158343,2035,160378,0.27710025000000005,0.028489999999999998,0.30559025000000006,1769970377.413102,,216.4663643836975,0.0125,1.5588172941425881e-06,,1769970613.8794663
minus-tasker,gpt-5.2,tw-cooking-3,10,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,101,100,75,1272132,12429,1284561,2.2262310000000003,0.17400600000000002,2.400237,1769970614.7327466,,1611.0593872070312,0.0,0.0,,1769972326.7921338
minus-tasker,gpt-5.2,tw-cooking-3,10,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,91,100,68,1085794,10327,1096121,1.9001394999999999,0.14457799999999998,2.0447175,1769972328.5169287,,1385.6958079338074,0.01098901098901099,9.123080389847471e-07,,1769973805.2127366
