agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,40,67,45,247605,1608,249213,0.43330874999999996,0.022512,0.45582074999999994,1770102240.4308536,,285.3137197494507,0.025,4.0126317647955765e-06,,1770102565.7445734
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.375,36,67,45,218791,1436,220227,0.38288425000000004,0.020104,0.40298825000000005,1770102567.2766795,,251.8214087486267,0.010416666666666666,1.7027884864253702e-06,,1770102855.0980883
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,62,61,41,399371,2350,401721,0.69889925,0.0329,0.73179925,1770102856.7951677,,487.4347290992737,0.0,0.0,,1770103406.2298968
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,51,84,56,353186,2124,355310,0.6180755,0.029736,0.6478115,1770103407.7843869,,406.75151562690735,0.0196078431372549,2.8144437251977146e-06,,1770103865.5359025
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,92,91,61,688448,3471,691919,1.2047839999999999,0.048594,1.2533779999999999,1770103867.0186195,,822.0241878032684,0.0,0.0,,1770104781.0428073
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,76,75,50,498435,3108,501543,0.87226125,0.043512,0.91577325,1770104782.668331,,601.8713870048523,0.0,0.0,,1770105460.539718
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.125,21,96,64,122785,922,123707,0.21487375,0.012908,0.22778175,1770105462.1059072,,152.8262164592743,0.005952380952380952,1.0104521166950941e-06,,1770105635.9321237
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.3125,61,100,69,420122,2517,422639,0.7352135,0.035238000000000005,0.7704515,1770105637.2716405,,508.85648941993713,0.005122950819672131,7.394017116262343e-07,,1770106207.12813
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,101,100,75,825145,4325,829470,1.44400375,0.06055,1.5045537500000001,1770106208.7766082,,984.1157972812653,0.0,0.0,,1770107293.8924055
plus-memorizer-v1,gpt-5.2,tw-cooking-3,10,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,101,100,68,750404,4125,754529,1.313207,0.05775,1.370957,1770107295.6708133,,888.6081404685974,0.0,0.0,,1770108285.2789538
