agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,51,67,45,307756,1906,309662,0.538573,0.026684,0.565257,1769823759.572146,,361.0730285644531,0.0196078431372549,3.2293274602631255e-06,,1769824171.6451745
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,48,67,45,286187,1853,288040,0.5008272500000001,0.025942,0.5267692500000001,1769824173.1827123,,340.3141281604767,0.020833333333333332,3.4717400361060965e-06,,1769824561.4968405
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.8823529411764706,43,61,41,248346,1661,250007,0.43460550000000003,0.023254,0.45785950000000003,1769824562.8690896,,304.95258808135986,0.02051983584131327,3.529312943943452e-06,,1769824910.8216777
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,55,84,56,341936,2152,344088,0.598388,0.030128,0.6285160000000001,1769824912.1362631,,401.96690797805786,0.01818181818181818,2.906233289158587e-06,,1769825369.103171
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.35294117647058826,49,91,61,287832,1925,289757,0.503706,0.02695,0.530656,1769825370.5711126,,342.5339002609253,0.007202881152460985,1.2180591891501784e-06,,1769825762.105013
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.8235294117647058,58,75,50,357747,2373,360120,0.62605725,0.033222,0.65927925,1769825763.594554,,430.13561820983887,0.014198782961460446,2.286819426204337e-06,,1769826251.7301722
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.6875,60,96,64,378095,2370,380465,0.66166625,0.03318,0.69484625,1769826252.030687,,453.40841794013977,0.011458333333333333,1.8069993297675214e-06,,1769826765.439105
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.3125,29,100,69,152792,1129,153921,0.267386,0.015806,0.283192,1769826766.8774111,,184.3853669166565,0.010775862068965518,2.030262277402044e-06,,1769826980.262778
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,101,100,75,779442,3816,783258,1.3640235,0.053424,1.4174475,1769826981.8473487,,943.9377019405365,0.0,0.0,,1769828026.7850506
plus-summarizer-v2,gpt-5.2,tw-cooking-3,10,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,101,100,68,762366,4075,766441,1.3341405,0.05705,1.3911905,1769828028.529969,,949.0834548473358,0.0,0.0,,1769829078.6134238
