agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline,gpt-5.2,tw-cooking-2,10,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,31,30,20,58605,216,58821,0.10255874999999999,0.0030239999999999998,0.10558274999999999,1769844979.8831537,,60.16853356361389,0.0,0.0,,1769845071.0516872
baseline,gpt-5.2,tw-cooking-2,10,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,34,33,22,66587,251,66838,0.11652724999999999,0.0035139999999999998,0.12004124999999999,1769845072.5199401,,71.49711322784424,0.0,0.0,,1769845178.0170534
baseline,gpt-5.2,tw-cooking-2,10,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,38,37,25,73388,256,73644,0.128429,0.003584,0.132013,1769845179.728097,,72.08510541915894,0.0,0.0,,1769845289.8132024
baseline,gpt-5.2,tw-cooking-2,10,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,43,42,28,85923,331,86254,0.15036525,0.004634,0.15499925,1769845291.4856002,,91.8054690361023,0.0,0.0,,1769845426.2910693
baseline,gpt-5.2,tw-cooking-2,10,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,61,60,40,121147,457,121604,0.21200725,0.006398,0.21840525,1769845427.8712327,,130.55866813659668,0.0,0.0,,1769845619.429901
baseline,gpt-5.2,tw-cooking-2,10,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,47,46,31,92424,343,92767,0.161742,0.004802,0.166544,1769845621.0145693,,98.87942671775818,0.0,0.0,,1769845766.893996
baseline,gpt-5.2,tw-cooking-2,10,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,52,51,34,101411,388,101799,0.17746925,0.005432,0.18290125,1769845768.4009292,,99.12132453918457,0.0,0.0,,1769845919.5222538
baseline,gpt-5.2,tw-cooking-2,10,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,56,55,37,116301,421,116722,0.20352675,0.005894,0.20942075000000002,1769845921.1258779,,132.25779032707214,0.0,0.0,,1769846109.3836682
baseline,gpt-5.2,tw-cooking-2,10,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,62,61,41,126188,497,126685,0.220829,0.006958000000000001,0.227787,1769846110.9585297,,137.73018074035645,0.0,0.0,,1769846310.6887105
baseline,gpt-5.2,tw-cooking-2,10,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,67,66,44,140548,516,141064,0.245959,0.0072239999999999995,0.253183,1769846312.250038,,156.13058972358704,0.0,0.0,,1769846535.3806276
