agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
minus-tasker,gpt-5.2,tw-treasure-1,10,10,You are now playing a life changing round of TextWorld! Recover the loaf of bread from the floor of the shower.,,True,1.0,3,20,1,13146,159,13305,0.023005499999999998,0.0022259999999999997,0.025231499999999997,1769927876.0674536,,5.64422869682312,0.3333333333333333,7.51597143930853e-05,,1769927884.7116823
minus-tasker,gpt-5.2,tw-treasure-1,10,20,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to retrieve the keycard from the floor of the parlor.",,True,1.0,3,20,1,13195,132,13327,0.02309125,0.0018480000000000003,0.02493925,1769927886.3648233,,33.22506904602051,0.3333333333333333,7.503564192991671e-05,,1769927922.5898924
minus-tasker,gpt-5.2,tw-treasure-1,10,30,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First of all, you could, like, make an attempt to travel west. Then, recover the cookie from the floor of the cellar. And if you do that, you're the winner!",,True,1.0,4,20,2,20489,224,20713,0.03585575,0.003136,0.03899175,1769927924.2637556,,13.813157081604004,0.25,4.8278858687780624e-05,,1769927942.0769126
minus-tasker,gpt-5.2,tw-treasure-1,10,40,"It's time to explore the amazing world of TextWorld! First of all, you could, like, travel east. That done, lift the passkey from the floor of the office. And if you do that, you're the winner!",,True,1.0,4,20,2,20545,187,20732,0.03595375,0.0026179999999999997,0.03857175,1769927943.6525915,,35.58496856689453,0.25,4.823461315840247e-05,,1769927983.23756
minus-tasker,gpt-5.2,tw-treasure-1,10,50,"You are now playing a life changing round of TextWorld! First off, if it's not too much trouble, I need you to attempt to go north. Okay, and then, travel east. If you can succeed at that, pick-up the paper towel from the floor of the bathroom. That's it!",,True,1.0,5,20,3,27550,287,27837,0.048212500000000005,0.004018,0.052230500000000006,1769927984.7346308,,16.962435483932495,0.2,3.5923411287135827e-05,,1769928006.6970663
minus-tasker,gpt-5.2,tw-treasure-1,10,60,"Welcome to TextWorld! First thing I need you to do is to attempt to move north. Following that, take a trip east. Okay, and then, recover the loaf of bread from the floor of the cookery. That's it!",,True,1.0,5,20,3,27228,297,27525,0.047649,0.004158,0.051807,1769928008.3030152,,42.516868591308594,0.2,3.633060853769301e-05,,1769928055.8198838
minus-tasker,gpt-5.2,tw-treasure-1,10,70,"Welcome to TextWorld! First of all, make an attempt to venture south. And then, try to travel west. And then, head west. With that over with, pick-up the latchkey from the floor of the vault. That's it!",,True,1.0,6,20,4,34217,396,34613,0.059879749999999995,0.0055439999999999994,0.06542374999999999,1769928057.296143,,45.7149133682251,0.16666666666666666,2.8890879149452517e-05,,1769928109.0110564
minus-tasker,gpt-5.2,tw-treasure-1,10,80,"Welcome to TextWorld! Here is your task for today. First of all, take a trip north. Then, travel east. After that, move south. After that, retrieve the top hat from the floor of the garage. That's it!",,True,1.0,6,20,4,34160,338,34498,0.05978000000000001,0.004732,0.06451200000000001,1769928110.5523627,,18.941925764083862,0.16666666666666666,2.898718766305293e-05,,1769928135.4942884
minus-tasker,gpt-5.2,tw-treasure-1,10,90,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First step, travel south. If you can finish that, make an attempt to head south. With that over with, attempt to go to the west. And then, try to take a trip north. After that, pick up the key from the floor of the basement. Got that? Good!",,True,1.0,7,20,5,42543,424,42967,0.07445025,0.005936,0.08038624999999999,1769928136.861375,,52.93630266189575,0.14285714285714285,2.3273675146042313e-05,,1769928196.7976778
minus-tasker,gpt-5.2,tw-treasure-1,10,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to move south. Next, go to the east. Then, make an effort to go north. After that, make an effort to venture east. After that, recover the latchkey from the floor of the studio. And once you've done that, you win!",,True,1.0,7,20,5,42856,452,43308,0.074998,0.006327999999999999,0.081326,1769928198.2980225,,51.889421224594116,0.14285714285714285,2.3090422092915857e-05,,1769928257.1874437
