agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,10,You are now playing a life changing round of TextWorld! Recover the loaf of bread from the floor of the shower.,,True,1.0,3,20,1,9764,45,9809,0.017087,0.00063,0.017717,1770073507.5248368,,37.04714488983154,0.3333333333333333,0.00010194719135487817,,1770073547.5719817
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,20,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to retrieve the keycard from the floor of the parlor.",,True,1.0,3,20,1,9890,62,9952,0.0173075,0.0008680000000000001,0.0181755,1770073549.156819,,2.886422872543335,0.3333333333333333,0.00010048231511254019,,1770073555.043242
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,30,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First of all, you could, like, make an attempt to travel west. Then, recover the cookie from the floor of the cellar. And if you do that, you're the winner!",,True,1.0,4,20,2,15386,111,15497,0.0269255,0.001554,0.0284795,1770073556.680894,,5.939682960510254,0.25,6.452861844227915e-05,,1770073566.6205769
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,40,"It's time to explore the amazing world of TextWorld! First of all, you could, like, travel east. That done, lift the passkey from the floor of the office. And if you do that, you're the winner!",,True,1.0,4,20,2,15566,168,15734,0.0272405,0.002352,0.0295925,1770073568.1343281,,39.314571142196655,0.25,6.355662895640016e-05,,1770073611.4488993
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,50,"You are now playing a life changing round of TextWorld! First off, if it's not too much trouble, I need you to attempt to go north. Okay, and then, travel east. If you can succeed at that, pick-up the paper towel from the floor of the bathroom. That's it!",,True,1.0,5,20,3,20744,151,20895,0.036302,0.002114,0.038416,1770073613.0339541,,7.088476181030273,0.2,4.785833931562575e-05,,1770073625.1224303
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,60,"Welcome to TextWorld! First thing I need you to do is to attempt to move north. Following that, take a trip east. Okay, and then, recover the loaf of bread from the floor of the cookery. That's it!",,True,1.0,5,20,3,20438,152,20590,0.0357665,0.002128,0.0378945,1770073626.831034,,40.33064365386963,0.2,4.856726566294317e-05,,1770073672.1616776
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,70,"Welcome to TextWorld! First of all, make an attempt to venture south. And then, try to travel west. And then, head west. With that over with, pick-up the latchkey from the floor of the vault. That's it!",,True,1.0,6,20,4,25671,192,25863,0.04492425,0.0026880000000000003,0.04761225,1770073673.6767414,,8.587552547454834,0.16666666666666666,3.8665274716776864e-05,,1770073688.264294
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,80,"Welcome to TextWorld! Here is your task for today. First of all, take a trip north. Then, travel east. After that, move south. After that, retrieve the top hat from the floor of the garage. That's it!",,True,1.0,6,20,4,25820,195,26015,0.045184999999999996,0.00273,0.047915,1770073689.8485582,,44.06508278846741,0.16666666666666666,3.843936190659235e-05,,1770073739.913641
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,90,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First step, travel south. If you can finish that, make an attempt to head south. With that over with, attempt to go to the west. And then, try to take a trip north. After that, pick up the key from the floor of the basement. Got that? Good!",,True,1.0,7,20,5,32048,250,32298,0.056084,0.0035,0.059584000000000005,1770073741.4353375,,29.448630571365356,0.14285714285714285,3.096166945321692e-05,,1770073777.883968
plus-memorizer-v1,gpt-5.2,tw-treasure-1,10,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to move south. Next, go to the east. Then, make an effort to go north. After that, make an effort to venture east. After that, recover the latchkey from the floor of the studio. And once you've done that, you win!",,True,1.0,7,20,5,32220,223,32443,0.056385,0.0031219999999999998,0.059507,1770073779.4066799,,31.69173765182495,0.14285714285714285,3.082329007798292e-05,,1770073818.0984175
