agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
plus-summarizer,gpt-5.2,tw-treasure-2,10,10,"Welcome to TextWorld! Here is your task for today. First stop, go south. And then, pick-up the berry from the floor of the dish-pit. And once you've done that, you win!",,True,1.0,4,20,2,12813,171,12984,0.022422749999999998,0.0023940000000000003,0.02481675,1769732443.5749505,,20.233617067337036,0.25,7.701786814540974e-05,,1769732467.8085675
plus-summarizer,gpt-5.2,tw-treasure-2,10,20,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First, it would be good if you could make sure that the door in the laundromat is wide open. After opening the door, venture north. If you can accomplish that, pick-up the key from the floor of the workshop. That's it!",,True,1.0,5,20,3,16723,281,17004,0.029265249999999996,0.003934,0.03319925,1769732469.3758874,,16.866601705551147,0.2,5.8809691837214774e-05,,1769732491.242489
plus-summarizer,gpt-5.2,tw-treasure-2,10,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, travel east. With that done, ensure that the gateway is open. After that, go to the east. And then, pick-up the fondue from the floor of the office. Got that? Good!",,True,1.0,6,20,4,21060,310,21370,0.036855,0.00434,0.041194999999999996,1769732492.7182157,,16.089162588119507,0.16666666666666666,4.679457182966776e-05,,1769732514.8073783
plus-summarizer,gpt-5.2,tw-treasure-2,10,40,"You are now playing a profound round of TextWorld! Here is your task for today. First stop, attempt to go to the east. Then, look and see that the gateway in the cellar is open. After that, venture south. And then, try to take a trip west. After that, retrieve the key from the floor of the bedchamber. That's it!",,True,1.0,8,20,5,31714,485,32199,0.0554995,0.00679,0.0622895,1769732513.4501982,,47.33204960823059,0.125,3.105686512003478e-05,,1769732568.7822478
plus-summarizer,gpt-5.2,tw-treasure-2,10,50,"Welcome to TextWorld! Here is your task for today. First off, if it's not too much trouble, I need you to make absolutely sure that the door is opened. Once you have opened the door, head east. And then, head east. With that over with, try to venture south. Okay, and then, make an effort to travel west. Then, retrieve the fly larva from the floor of the studio. Alright, thanks!",,True,1.0,9,20,6,37613,507,38120,0.06582275,0.007097999999999999,0.07292074999999999,1769732570.4371083,,41.3230562210083,0.1111111111111111,2.6232948583420775e-05,,1769732620.7601645
plus-summarizer,gpt-5.2,tw-treasure-2,10,60,"It's time to explore the amazing world of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to go to the west. After that, make an effort to go to the north. And then, make an effort to take a trip west. If you can accomplish that, go north. After that, attempt to head north. After that, retrieve the legume from the plate within the cookhouse. And once you've done that, you win!",,True,1.0,8,20,6,33200,467,33667,0.0581,0.006538,0.064638,1769732622.2733214,,36.429909467697144,0.125,2.9702676211126622e-05,,1769732666.7032309
plus-summarizer,gpt-5.2,tw-treasure-2,10,70,"It's time to explore the amazing world of TextWorld! Here is how to play! First of all, ensure that the gateway is open. Then, go west. And then, make it so that the hatch inside the vault is opened. After that, head west. And then, make an effort to go north. Then, go to the east. Then, recover the passkey from the floor of the garage. That's it!",,True,1.0,9,20,7,38006,550,38556,0.0665105,0.0077,0.0742105,1769732668.2435539,,46.53727865219116,0.1111111111111111,2.5936300446104367e-05,,1769732723.7808325
plus-summarizer,gpt-5.2,tw-treasure-2,10,80,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. First stop, attempt to venture west. Following that, open the door. After that, attempt to move south. And then, ensure that the portal inside the bedroom is open. Then, take a trip south. Then, make an effort to go to the east. After that, attempt to go south. If you can accomplish that, recover the worm from the floor of the bedchamber. And once you've done that, you win!",,True,1.0,10,20,8,42307,606,42913,0.07403725,0.008484,0.08252125,1769732725.5893657,,48.94341206550598,0.1,2.33029618064456e-05,,1769732784.5327778
plus-summarizer,gpt-5.2,tw-treasure-2,10,90,"Welcome to TextWorld! Here is how to play! First thing I need you to do is to go west. With that done, try to take a trip south. Following that, try to travel south. With that done, make an effort to go west. Okay, and then, travel west. Then, take a trip north. After that, make an effort to go to the east. Okay, and then, make an effort to move north. Once you get around to doing that, recover the stick of butter from the suitcase. Once that's all handled, you can stop!",,True,1.0,11,20,9,49603,693,50296,0.08680525,0.009702,0.09650725,1769732783.242048,,60.11789298057556,0.09090909090909091,1.9882296802926675e-05,,1769732854.359941
plus-summarizer,gpt-5.2,tw-treasure-2,10,100,"Welcome to TextWorld! Here is your task for today. First thing I need you to do is to venture north. And then, make an attempt to move east. Then, lift the broom from the floor of the washroom. Once that's all handled, you can stop!",,True,1.0,5,20,3,17675,241,17916,0.03093125,0.0033740000000000003,0.03430525,1769732855.76009,,35.00474214553833,0.2,5.581603036392052e-05,,1769732895.7648323
