agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
react-k1,gpt-5.2,tw-cooking-3,10,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,52,67,45,101078,1925,103003,0.1768865,0.02695,0.2038365,1769852666.6601312,,428.1112790107727,0.019230769230769232,9.708455093540964e-06,,1769853146.7714102
react-k1,gpt-5.2,tw-cooking-3,10,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.625,28,67,45,52337,1063,53400,0.09158975,0.014882,0.10647175,1769853148.3063912,,66.55912017822266,0.022321428571428572,1.1704119850187266e-05,,1769853242.8655114
react-k1,gpt-5.2,tw-cooking-3,10,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,39,61,41,75040,1438,76478,0.13132,0.020132,0.151452,1769853244.2098918,,80.86119794845581,0.02564102564102564,1.3075655744135569e-05,,1769853364.0710897
react-k1,gpt-5.2,tw-cooking-3,10,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.21428571428571427,43,84,56,81564,1460,83024,0.142737,0.02044,0.16317700000000002,1769853365.677713,,94.9035804271698,0.0049833887043189366,2.5810092778680174e-06,,1769853503.5812933
react-k1,gpt-5.2,tw-cooking-3,10,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,92,91,61,177983,3304,181287,0.31147025,0.046256,0.35772625,1769853505.0664036,,197.48568964004517,0.0,0.0,,1769853794.5520933
react-k1,gpt-5.2,tw-cooking-3,10,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.7058823529411765,43,75,50,80816,1605,82421,0.141428,0.02247,0.163898,1769853795.927084,,117.52952289581299,0.016415868673050615,8.564350747275287e-06,,1769853956.4566069
react-k1,gpt-5.2,tw-cooking-3,10,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.1875,23,96,64,43568,845,44413,0.076244,0.01183,0.08807400000000001,1769853958.0407426,,49.29712462425232,0.008152173913043478,4.22173687884178e-06,,1769854030.3378673
react-k1,gpt-5.2,tw-cooking-3,10,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.125,26,100,69,47974,875,48849,0.0839545,0.01225,0.0962045,1769854031.8236217,,52.092140913009644,0.004807692307692308,2.558906016499826e-06,,1769854109.9157627
react-k1,gpt-5.2,tw-cooking-3,10,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,101,100,75,205148,3885,209033,0.359009,0.05439,0.413399,1769854111.428714,,239.70474123954773,0.0,0.0,,1769854452.1334553
react-k1,gpt-5.2,tw-cooking-3,10,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,False,0.0,101,100,68,197920,3697,201617,0.34636,0.051758000000000005,0.398118,1769854453.7352414,,232.63329911231995,0.0,0.0,,1769854787.3685405
