agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,10,"Welcome to TextWorld! Here is your task for today. First stop, go south. And then, pick-up the berry from the floor of the dish-pit. And once you've done that, you win!",,True,1.0,4,20,2,12765,91,12856,0.02233875,0.001274,0.023612750000000002,1769799996.977883,,13.0806565284729,0.25,7.778469197261979e-05,,1769800014.0585396
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,20,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First, it would be good if you could make sure that the door in the laundromat is wide open. After opening the door, venture north. If you can accomplish that, pick-up the key from the floor of the workshop. That's it!",,True,1.0,5,20,3,16518,120,16638,0.0289065,0.00168,0.030586500000000003,1769800015.3719535,,10.11076307296753,0.2,6.0103377809832915e-05,,1769800030.4827166
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, travel east. With that done, ensure that the gateway is open. After that, go to the east. And then, pick-up the fondue from the floor of the office. Got that? Good!",,True,1.0,6,20,4,20793,160,20953,0.036387749999999996,0.0022400000000000002,0.038627749999999995,1769800031.8360705,,33.347543239593506,0.16666666666666666,4.772586264496731e-05,,1769800071.1836138
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,40,"You are now playing a profound round of TextWorld! Here is your task for today. First stop, attempt to go to the east. Then, look and see that the gateway in the cellar is open. After that, venture south. And then, try to take a trip west. After that, retrieve the key from the floor of the bedchamber. That's it!",,True,1.0,8,20,5,30693,218,30911,0.053712750000000004,0.003052,0.05676475,1769800072.5338674,,35.88457775115967,0.125,3.235094302998932e-05,,1769800116.418445
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,50,"Welcome to TextWorld! Here is your task for today. First off, if it's not too much trouble, I need you to make absolutely sure that the door is opened. Once you have opened the door, head east. And then, head east. With that over with, try to venture south. Okay, and then, make an effort to travel west. Then, retrieve the fly larva from the floor of the studio. Alright, thanks!",,True,1.0,9,20,6,36418,284,36702,0.0637315,0.003976,0.0677075,1769800117.7016017,,29.573806285858154,0.1111111111111111,2.724647158193014e-05,,1769800156.275408
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,60,"It's time to explore the amazing world of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to go to the west. After that, make an effort to go to the north. And then, make an effort to take a trip west. If you can accomplish that, go north. After that, attempt to head north. After that, retrieve the legume from the plate within the cookhouse. And once you've done that, you win!",,True,1.0,8,20,6,32097,170,32267,0.056169750000000004,0.00238,0.058549750000000005,1769800157.5481439,,41.83122754096985,0.125,3.099141537794031e-05,,1769800207.3793714
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,70,"It's time to explore the amazing world of TextWorld! Here is how to play! First of all, ensure that the gateway is open. Then, go west. And then, make it so that the hatch inside the vault is opened. After that, head west. And then, make an effort to go north. Then, go to the east. Then, recover the passkey from the floor of the garage. That's it!",,True,1.0,9,20,7,36756,280,37036,0.06432299999999999,0.00392,0.068243,1769800208.8361545,,44.473308801651,0.1111111111111111,2.7000756021168594e-05,,1769800262.3094633
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,80,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. First stop, attempt to venture west. Following that, open the door. After that, attempt to move south. And then, ensure that the portal inside the bedroom is open. Then, take a trip south. Then, make an effort to go to the east. After that, attempt to go south. If you can accomplish that, recover the worm from the floor of the bedchamber. And once you've done that, you win!",,True,1.0,10,20,8,40487,280,40767,0.07085225,0.00392,0.07477225000000001,1769800263.632379,,47.025246381759644,0.1,2.4529644074864475e-05,,1769800320.6576254
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,90,"Welcome to TextWorld! Here is how to play! First thing I need you to do is to go west. With that done, try to take a trip south. Following that, try to travel south. With that done, make an effort to go west. Okay, and then, travel west. Then, take a trip north. After that, make an effort to go to the east. Okay, and then, make an effort to move north. Once you get around to doing that, recover the stick of butter from the suitcase. Once that's all handled, you can stop!",,True,1.0,14,20,9,61913,414,62327,0.10834775,0.005796,0.11414375,1769800321.9838545,,64.18050932884216,0.07142857142857142,1.6044410929452725e-05,,1769800400.1643639
plus-summarizer-v2,gpt-5.2,tw-treasure-2,10,100,"Welcome to TextWorld! Here is your task for today. First thing I need you to do is to venture north. And then, make an attempt to move east. Then, lift the broom from the floor of the washroom. Once that's all handled, you can stop!",,True,1.0,5,20,3,17542,112,17654,0.030698499999999997,0.001568,0.0322665,1769800401.648428,,28.040966272354126,0.2,5.664438654129376e-05,,1769800434.6893942
