agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
react,gpt-5.2,tw-treasure-2,10,10,"Welcome to TextWorld! Here is your task for today. First stop, go south. And then, pick-up the berry from the floor of the dish-pit. And once you've done that, you win!",,True,1.0,4,20,2,5683,83,5766,0.00994525,0.001162,0.011107249999999999,1769652472.3407526,,15.778467178344727,0.25,0.0001734304543877905,,1769652492.1192198
react,gpt-5.2,tw-treasure-2,10,20,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First, it would be good if you could make sure that the door in the laundromat is wide open. After opening the door, venture north. If you can accomplish that, pick-up the key from the floor of the workshop. That's it!",,True,1.0,5,20,3,7433,130,7563,0.01300775,0.0018199999999999998,0.01482775,1769652493.5414119,,6.6659581661224365,0.2,0.0001322226629644321,,1769652505.20737
react,gpt-5.2,tw-treasure-2,10,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, travel east. With that done, ensure that the gateway is open. After that, go to the east. And then, pick-up the fondue from the floor of the office. Got that? Good!",,True,1.0,6,20,4,9689,125,9814,0.01695575,0.00175,0.01870575,1769652506.6373076,,7.941162347793579,0.16666666666666666,0.00010189525168127165,,1769652520.57847
react,gpt-5.2,tw-treasure-2,10,40,"You are now playing a profound round of TextWorld! Here is your task for today. First stop, attempt to go to the east. Then, look and see that the gateway in the cellar is open. After that, venture south. And then, try to take a trip west. After that, retrieve the key from the floor of the bedchamber. That's it!",,True,1.0,8,20,5,15539,195,15734,0.027193250000000002,0.00273,0.029923250000000002,1769652519.7337697,,15.19984483718872,0.125,6.355662895640016e-05,,1769652542.9336145
react,gpt-5.2,tw-treasure-2,10,50,"Welcome to TextWorld! Here is your task for today. First off, if it's not too much trouble, I need you to make absolutely sure that the door is opened. Once you have opened the door, head east. And then, head east. With that over with, try to venture south. Okay, and then, make an effort to travel west. Then, retrieve the fly larva from the floor of the studio. Alright, thanks!",,True,1.0,8,20,6,16498,181,16679,0.028871499999999998,0.0025340000000000002,0.031405499999999996,1769652544.2032332,,21.0014066696167,0.125,5.995563283170454e-05,,1769652573.20464
react,gpt-5.2,tw-treasure-2,10,60,"It's time to explore the amazing world of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to go to the west. After that, make an effort to go to the north. And then, make an effort to take a trip west. If you can accomplish that, go north. After that, attempt to head north. After that, retrieve the legume from the plate within the cookhouse. And once you've done that, you win!",,True,1.0,8,20,6,17031,168,17199,0.02980425,0.002352,0.03215625,1769652574.5862496,,13.04161286354065,0.125,5.8142915285772426e-05,,1769652595.6278625
react,gpt-5.2,tw-treasure-2,10,70,"It's time to explore the amazing world of TextWorld! Here is how to play! First of all, ensure that the gateway is open. Then, go west. And then, make it so that the hatch inside the vault is opened. After that, head west. And then, make an effort to go north. Then, go to the east. Then, recover the passkey from the floor of the garage. That's it!",,True,1.0,9,20,7,19633,218,19851,0.03435775,0.003052,0.03740975,1769652596.936679,,22.52409267425537,0.1111111111111111,5.0375295954863736e-05,,1769652628.4607716
react,gpt-5.2,tw-treasure-2,10,80,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. First stop, attempt to venture west. Following that, open the door. After that, attempt to move south. And then, ensure that the portal inside the bedroom is open. Then, take a trip south. Then, make an effort to go to the east. After that, attempt to go south. If you can accomplish that, recover the worm from the floor of the bedchamber. And once you've done that, you win!",,True,1.0,10,20,8,21480,286,21766,0.03759,0.004004000000000001,0.041594,1769652629.7709122,,18.80924153327942,0.1,4.594321418726454e-05,,1769652658.5801537
react,gpt-5.2,tw-treasure-2,10,90,"Welcome to TextWorld! Here is how to play! First thing I need you to do is to go west. With that done, try to take a trip south. Following that, try to travel south. With that done, make an effort to go west. Okay, and then, travel west. Then, take a trip north. After that, make an effort to go to the east. Okay, and then, make an effort to move north. Once you get around to doing that, recover the stick of butter from the suitcase. Once that's all handled, you can stop!",,True,1.0,11,20,9,26443,234,26677,0.046275250000000004,0.003276,0.049551250000000005,1769652659.9890969,,29.425392866134644,0.09090909090909091,3.7485474378678264e-05,,1769652700.4144897
react,gpt-5.2,tw-treasure-2,10,100,"Welcome to TextWorld! Here is your task for today. First thing I need you to do is to venture north. And then, make an attempt to move east. Then, lift the broom from the floor of the washroom. Once that's all handled, you can stop!",,True,1.0,5,20,3,8009,93,8102,0.01401575,0.001302,0.01531775,1769652699.681416,,9.785259008407593,0.2,0.00012342631449024932,,1769652714.466675
