agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,10,"Welcome to another fast paced episode of TextWorld! First, it would be good if you could ensure that the chest drawer is open. After that, retrieve the old key from the chest drawer. Having taken the old key, look and see that the wooden door is unlocked with the old key. After that, doublecheck that the wooden door is opened. After that, make an effort to take a trip east. Once you get through with that, ensure that the refrigerator inside the kitchen is open. And then, recover the lettuce from the refrigerator. Then, place the lettuce on the stove inside the kitchen. Alright, thanks!",,True,1.0,10,20,8,44057,316,44373,0.07709975,0.004424,0.08152374999999999,1769798950.7245204,,52.80416131019592,0.1,2.2536226984878192e-05,,1769799013.5286818
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,20,"Welcome to another life changing round of TextWorld! First step, make it so that the chest drawer inside the bedroom is opened. Then, recover the old key from the chest drawer in the bedroom. Having picked up the old key, make it so that the wooden door inside the bedroom is unlocked. If you have unlocked the wooden door, make it so that the wooden door inside the bedroom is open. After that, travel east. And then, ensure that the screen door in the kitchen is open. And then, venture east. And then, travel south. After that, pick-up the lettuce from the floor of the garden. And then, make an attempt to take a trip north. After that, head west. If you can accomplish that, rest the lettuce on the stove. Once that's all handled, you can stop!",,True,1.0,14,20,12,65145,418,65563,0.11400374999999999,0.005852,0.11985574999999998,1769799014.9537728,,65.39456748962402,0.07142857142857142,1.5252505223983039e-05,,1769799094.3483403
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, ensure that the chest drawer in the bedroom is open. And then, retrieve the old key from the chest drawer within the bedroom. And then, make it so that the wooden door inside the bedroom is unlocked. Then, open the wooden door. After that, take a trip east. Then, look and see that the screen door is ajar. Then, head east. After that, travel south. And then, pick up the apple from the floor of the garden. Then, go to the north. After that, make an effort to head west. And then, sit the apple on the stove inside the kitchen. And once you've done that, you win!",,True,1.0,14,20,12,66011,474,66485,0.11551925,0.0066359999999999995,0.12215525,1769799095.7337747,,89.96230244636536,0.07142857142857142,1.5040986688726781e-05,,1769799199.696077
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,40,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, ensure that the antique trunk is open. After that, pick up the old key from the antique trunk inside the bedroom. After that, make absolutely sure that the wooden door is unlocked. Then, open the wooden door. After that, move east. After that, venture south. Then, retrieve the half of a bag of chips from the couch within the living room. And then, venture north. That done, sit the half of a bag of chips on the stove. And once you've done that, you win!",,True,1.0,11,20,9,47488,325,47813,0.08310400000000001,0.00455,0.08765400000000001,1769799201.0236611,,52.4221830368042,0.09090909090909091,2.09148139627298e-05,,1769799264.4458442
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,50,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, make absolutely sure that the chest drawer is open. If you have pulled open the chest drawer, take the old key from the chest drawer in the bedroom. With the old key, doublecheck that the wooden door within the bedroom is unlocked with the old key. Then, ensure that the wooden door is open. And then, attempt to take a trip east. With that over with, doublecheck that the screen door is ajar. After that, go east. Following that, make an effort to go to the south. And then, pick up the apple from the floor of the garden. If you have taken the apple, go to the north. And then, move west. With that accomplished, place the apple on the stove within the kitchen. Once that's all handled, you can stop!",,True,1.0,14,20,12,64235,400,64635,0.11241125,0.0056,0.11801125,1769799265.9020324,,63.54878854751587,0.07142857142857142,1.5471493772723756e-05,,1769799343.450821
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,60,"Welcome to TextWorld! First, it would be good if you could open the chest drawer inside the bedroom. After pulling open the chest drawer, retrieve the old key from the chest drawer. After taking the old key, unlock the wooden door. After that, open the wooden door. And then, go east. If you can accomplish that, open the refrigerator. Then, pick up the bell pepper from the refrigerator inside the kitchen. And then, rest the bell pepper on the stove. Once that's all handled, you can stop!",,True,1.0,10,20,8,43211,304,43515,0.07561925,0.004256,0.07987525,1769799344.8723598,,48.854652404785156,0.1,2.298058140870964e-05,,1769799403.7270122
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,70,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! First thing I need you to do is to look and see that the antique trunk is opened. After that, retrieve the old key from the antique trunk. Then, unlock the wooden door with the old key. Then, ensure that the wooden door is open. After opening the wooden door, head east. After that, open the screen door in the kitchen. And then, attempt to venture east. Following that, attempt to take a trip south. And then, retrieve the half of a bag of chips from the floor of the garden. With the half of a bag of chips, travel north. Then, try to go west. After that, place the half of a bag of chips on the stove inside the kitchen. Alright, thanks!",,True,1.0,14,20,12,65295,469,65764,0.11426625000000001,0.006566000000000001,0.12083225000000002,1769799405.062539,,87.06535577774048,0.07142857142857142,1.5205887719725077e-05,,1769799506.1278949
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,80,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, you could, like, doublecheck that the chest drawer within the bedroom is ajar. After that, take the old key from the chest drawer inside the bedroom. With the old key, unlock the wooden door in the bedroom. After that, make sure that the wooden door is ajar. Then, make an attempt to take a trip east. If you can get through with that, ensure that the screen door is open. Once you have opened the screen door, go east. With that over with, move south. Next, retrieve the half of a bag of chips from the floor of the garden. After getting the half of a bag of chips, attempt to go north. Then, attempt to venture west. If you can manage that, rest the half of a bag of chips on the stove in the kitchen. And once you've done that, you win!",,True,1.0,14,20,12,66523,427,66950,0.11641525,0.005978000000000001,0.12239325,1769799507.5283828,,66.3628146648407,0.07142857142857142,1.4936519790888722e-05,,1769799587.8911974
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,90,"It's time to explore the amazing world of TextWorld! Here is your task for today. First stop, ensure that the antique trunk is open. Then, recover the old key from the antique trunk. If you can get your hands on the old key, unlock the wooden door in the bedroom. Once you have unlocked the wooden door, open the wooden door. And then, move east. And then, take a trip south. Okay, and then, pick up the apple from the couch inside the living room. After that, make an effort to venture north. Following that, sit the apple on the stove within the kitchen. Got that? Good!",,True,1.0,11,20,9,48254,285,48539,0.08444449999999999,0.00399,0.08843449999999999,1769799589.212829,,54.83900427818298,0.09090909090909091,2.0601990152248707e-05,,1769799655.0518334
plus-summarizer-v2,gpt-5.2,tw-simple-1,10,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, you could, like, open the antique trunk in the bedroom. And then, recover the old key from the antique trunk. And then, look and see that the wooden door is unlocked with the old key. And then, open the wooden door within the bedroom. And then, try to head east. Following that, try to move south. After that, pick up the bell pepper from the couch in the living room. After that, attempt to take a trip north. Following that, sit the bell pepper on the stove. Once that's all handled, you can stop!",,True,1.0,11,20,9,48348,279,48627,0.084609,0.003906,0.08851500000000001,1769799656.3968053,,55.33485555648804,0.09090909090909091,2.056470685010385e-05,,1769799722.7316608
