agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
react-k1,gpt-5.2,tw-treasure-3,10,10,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! First off, if it's not too much trouble, I need you to take a trip west. That done, venture north. And then, pick-up the fondue from the floor of the studio. And if you do that, you're the winner!",,True,1.0,5,20,3,6791,101,6892,0.01188425,0.0014140000000000001,0.013298250000000001,1769832482.3323913,,24.87896418571472,0.2,0.00014509576320371445,,1769832512.2113554
react-k1,gpt-5.2,tw-treasure-3,10,20,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to ensure that the passageway inside the bedchamber is open. And then, make an effort to take a trip south. With that over with, venture south. And then, travel east. Then, pick-up the passkey from the floor of the laundromat. Once that's all handled, you can stop!",,True,1.0,9,20,5,14625,221,14846,0.025593750000000002,0.003094,0.02868775,1769832513.5600915,,30.894917488098145,0.1111111111111111,6.735821096591675e-05,,1769832553.455009
react-k1,gpt-5.2,tw-treasure-3,10,30,"Who's got a virtual machine and is about to play through an life changing round of TextWorld? You do! Here is how to play! First of all, you could, like, head west. Then, take a trip west. If you can get around to doing that, take a trip west. If you can finish that, make an attempt to head south. And then, make an effort to go east. Then, try to go east. Then, recover the loaf of bread from the rack in the laundromat. And once you've done that, you win!",,False,0.0,16,20,7,30051,501,30552,0.052589250000000004,0.007014,0.05960325,1769832554.8724992,,2497.2232654094696,0.0,0.0,,1769835068.0957646
react-k1,gpt-5.2,tw-treasure-3,10,40,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First stop, make an effort to travel north. And then, travel west. With that over with, make an attempt to travel west. With that accomplished, make an effort to venture south. After that, head south. With that done, travel west. After that, go north. That done, go north. And then, lift the keycard from the floor of the cubicle. Once that's all handled, you can stop!",,True,1.0,7,20,9,11494,156,11650,0.0201145,0.002184,0.0222985,1769835069.5398548,,13.26521110534668,0.14285714285714285,8.583690987124464e-05,,1769835089.8050659
react-k1,gpt-5.2,tw-treasure-3,10,50,"Welcome to another fast paced session of TextWorld! First of all, you could, like, travel west. Then, attempt to venture west. And then, go north. And then, make an effort to head east. And then, move east. Then, head east. With that done, attempt to venture north. Okay, and then, attempt to move west. After that, try to venture west. Then, try to head west. Next, retrieve the Comic Strip Calendar from the chair. Once that's all handled, you can stop!",,True,1.0,18,20,11,32352,477,32829,0.056616,0.006678,0.063294,1769835091.396457,,31.557228803634644,0.05555555555555555,3.0460873008620428e-05,,1769835140.9536858
react-k1,gpt-5.2,tw-treasure-3,10,60,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Your first objective is to open the portal in the bar. After that, go to the south. And then, recover the passkey from the plate inside the dish-pit. If you can get your hands on the passkey, unlock the gateway with the passkey. Then, ensure that the gateway inside the dish-pit is open. After that, go south. And then, try to take a trip west. And then, take a trip west. If you can get through with that, make an attempt to venture west. Once you accomplish that, take a trip north. And then, make an effort to go east. Then, lift the sandwich from the floor of the parlor. And if you do that, you're the winner!",,False,0.0,21,20,12,38853,632,39485,0.06799274999999999,0.008848,0.07684074999999999,1769835142.4408524,,41.46046233177185,0.0,0.0,,1769835204.9013147
react-k1,gpt-5.2,tw-treasure-3,10,70,"Welcome to TextWorld! First thing I need you to do is to attempt to travel south. Then, pick-up the Canadian keycard from the floor of the cubicle. With the Canadian keycard, check that the Canadian passageway inside the cubicle is unlocked with the Canadian keycard. Then, ensure that the Canadian passageway is open. After that, go to the west. After that, make an effort to go to the north. Then, retrieve the key from the floor of the workshop. Alright, thanks!",,True,1.0,9,20,7,14438,233,14671,0.025266499999999997,0.003262,0.0285285,1769835206.39803,,12.345597743988037,0.1111111111111111,6.816167950378297e-05,,1769835227.7436278
react-k1,gpt-5.2,tw-treasure-3,10,80,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to attempt to go to the north. And then, make sure that the door inside the basement is unlocked with the key. Then, ensure that the door in the basement is open. After that, move north. With that over with, attempt to take a trip west. That done, attempt to move west. Once you finish that, head north. Okay, and then, attempt to head west. And then, try to head north. Following that, take a trip east. Then, make an effort to go to the east. And then, head east. Then, venture east. And then, attempt to head south. And then, head west. Once you get through with that, pick-up the lampshade from the floor of the cellar. Got that? Good!",,False,0.0,25,24,16,47547,848,48395,0.08320725,0.011872,0.09507925,1769835229.274829,,48.67825412750244,0.0,0.0,,1769835302.953083
react-k1,gpt-5.2,tw-treasure-3,10,90,"Welcome to TextWorld! First off, if it's not too much trouble, I need you to go to the north. Then, open the gate. Then, head west. And then, make an effort to head north. With that done, ensure that the hatch in the steam room is open. After that, try to move west. And then, travel west. With that over with, make an effort to go to the west. If you can get through with that, make an effort to move south. After that, attempt to head south. With that accomplished, attempt to travel east. After that, try to travel south. And then, travel south. After that, take a trip east. And then, make an attempt to take a trip north. Then, go north. Okay, and then, attempt to venture north. Next, lift the sandwich from the floor of the bar. That's it!",,True,1.0,28,27,18,53399,828,54227,0.09344825000000001,0.011592,0.10504025000000002,1769835304.478642,,51.21131944656372,0.03571428571428571,1.844099802681321e-05,,1769835383.6899614
react-k1,gpt-5.2,tw-treasure-3,10,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, move west. And then, try to move south. And then, make an attempt to go to the south. With that done, retrieve the American style passkey from the basket. After that, go north. Then, unlock the American style gate in the study. And then, open the American style gate. After that, go to the east. And then, open the gate inside the sauna. After opening the gate, make an attempt to venture east. Then, make an attempt to move east. With that done, try to venture south. After that, pick-up the non-euclidean latchkey from the floor of the spare room. And then, go north. After that, make absolutely sure that the non-euclidean passageway is unlocked. After that, open the non-euclidean passageway. Then, move north. With that over with, move east. After that, make an effort to head south. Then, recover the stapler from the floor of the studio. Got that? Good!",,True,1.0,22,30,20,41742,642,42384,0.0730485,0.008988,0.0820365,1769835385.400646,,36.439884424209595,0.045454545454545456,2.359380898452246e-05,,1769835443.8405304
