agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
minus-reasoner,gpt-5.2,tw-treasure-2,10,10,"Welcome to TextWorld! Here is your task for today. First stop, go south. And then, pick-up the berry from the floor of the dish-pit. And once you've done that, you win!",Go south to the dish-pit and take the berry from the floor.,True,1.0,4,20,2,15548,116,15664,0.027208999999999997,0.001624,0.028832999999999998,1769975022.9131453,,6.104675054550171,0.25,6.384065372829418e-05,,1769975033.0178204
minus-reasoner,gpt-5.2,tw-treasure-2,10,20,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First, it would be good if you could make sure that the door in the laundromat is wide open. After opening the door, venture north. If you can accomplish that, pick-up the key from the floor of the workshop. That's it!","Open the door in the laundromat, go north to the workshop, and take the key from the floor.",True,1.0,5,20,3,19207,152,19359,0.033612249999999996,0.002128,0.035740249999999994,1769975034.5474184,,15.815890550613403,0.2,5.1655560721111624e-05,,1769975055.363309
minus-reasoner,gpt-5.2,tw-treasure-2,10,30,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, travel east. With that done, ensure that the gateway is open. After that, go to the east. And then, pick-up the fondue from the floor of the office. Got that? Good!","Go east, open the gateway if it isn’t open, go east again, and take the fondue from the floor of the office.",True,1.0,6,20,4,23667,190,23857,0.04141725,0.00266,0.044077250000000005,1769975057.0200908,,33.50554299354553,0.16666666666666666,4.191641866118959e-05,,1769975096.5256338
minus-reasoner,gpt-5.2,tw-treasure-2,10,40,"You are now playing a profound round of TextWorld! Here is your task for today. First stop, attempt to go to the east. Then, look and see that the gateway in the cellar is open. After that, venture south. And then, try to take a trip west. After that, retrieve the key from the floor of the bedchamber. That's it!","Go east, confirm the cellar gateway is open (open it if needed), go south, go west to the bedchamber, and take the key from the floor.",True,1.0,7,20,5,28923,213,29136,0.05061525,0.002982,0.05359725,1769975097.9488869,,43.03054976463318,0.14285714285714285,3.43218012081274e-05,,1769975147.9794366
minus-reasoner,gpt-5.2,tw-treasure-2,10,50,"Welcome to TextWorld! Here is your task for today. First off, if it's not too much trouble, I need you to make absolutely sure that the door is opened. Once you have opened the door, head east. And then, head east. With that over with, try to venture south. Okay, and then, make an effort to travel west. Then, retrieve the fly larva from the floor of the studio. Alright, thanks!","Open the door, go east twice, go south, go west, and take the fly larva from the floor of the studio.",True,1.0,8,20,6,34703,236,34939,0.06073025,0.0033039999999999996,0.06403425,1769975149.4420052,,40.027085304260254,0.125,2.8621311428489655e-05,,1769975197.4690905
minus-reasoner,gpt-5.2,tw-treasure-2,10,60,"It's time to explore the amazing world of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to go to the west. After that, make an effort to go to the north. And then, make an effort to take a trip west. If you can accomplish that, go north. After that, attempt to head north. After that, retrieve the legume from the plate within the cookhouse. And once you've done that, you win!","Go west, then north, then west, then north, then north again; in the cookhouse, take the legume from the plate.",True,1.0,8,20,6,34798,214,35012,0.060896500000000006,0.002996,0.0638925,1769975198.8234637,,21.800609350204468,0.125,2.8561636010510682e-05,,1769975228.624073
minus-reasoner,gpt-5.2,tw-treasure-2,10,70,"It's time to explore the amazing world of TextWorld! Here is how to play! First of all, ensure that the gateway is open. Then, go west. And then, make it so that the hatch inside the vault is opened. After that, head west. And then, make an effort to go north. Then, go to the east. Then, recover the passkey from the floor of the garage. That's it!","Open the gateway, go west, open the hatch in the vault, go west, go north, go east, then take the passkey from the floor of the garage.",True,1.0,9,20,7,39542,291,39833,0.0691985,0.004074,0.07327249999999999,1769975230.0028644,,46.099626541137695,0.1111111111111111,2.5104812592573997e-05,,1769975285.102491
minus-reasoner,gpt-5.2,tw-treasure-2,10,80,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. First stop, attempt to venture west. Following that, open the door. After that, attempt to move south. And then, ensure that the portal inside the bedroom is open. Then, take a trip south. Then, make an effort to go to the east. After that, attempt to go south. If you can accomplish that, recover the worm from the floor of the bedchamber. And once you've done that, you win!","Go west, open the door there, go south, open the portal in the bedroom, go south, go east, go south, and take the worm from the floor of the bedchamber.",True,1.0,10,20,8,43126,343,43469,0.0754705,0.004802,0.0802725,1769975286.4219584,,48.80890083312988,0.1,2.300490004370931e-05,,1769975345.2308593
minus-reasoner,gpt-5.2,tw-treasure-2,10,90,"Welcome to TextWorld! Here is how to play! First thing I need you to do is to go west. With that done, try to take a trip south. Following that, try to travel south. With that done, make an effort to go west. Okay, and then, travel west. Then, take a trip north. After that, make an effort to go to the east. Okay, and then, make an effort to move north. Once you get around to doing that, recover the stick of butter from the suitcase. Once that's all handled, you can stop!","Go west, then go south twice, then go west twice, then go north, then go east, then go north, then take the stick of butter from the suitcase.",True,1.0,16,20,9,73773,484,74257,0.12910275000000002,0.006776,0.13587875000000002,1769975346.6107783,,98.91710805892944,0.0625,1.3466743875998222e-05,,1769975461.5278864
minus-reasoner,gpt-5.2,tw-treasure-2,10,100,"Welcome to TextWorld! Here is your task for today. First thing I need you to do is to venture north. And then, make an attempt to move east. Then, lift the broom from the floor of the washroom. Once that's all handled, you can stop!","Go north, then go east to the washroom, and take the broom from the floor.",True,1.0,5,20,3,20361,133,20494,0.035631750000000004,0.0018620000000000002,0.037493750000000006,1769975463.079567,,5.897704124450684,0.2,4.879476920074168e-05,,1769975473.977271
