agent_name,model_name,eval_name,eval_size,episode,task,revised_task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
react,gpt-5.2,tw-cooking-3,10,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,32,67,45,200841,1134,201975,0.35147174999999997,0.015876,0.36734775,1769680336.6752603,,237.60126996040344,0.03125,4.951107810372571e-06,,1769680606.2765303
react,gpt-5.2,tw-cooking-3,10,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,34,67,45,209212,1031,210243,0.36612100000000003,0.014434,0.38055500000000003,1769680607.6256115,,269.51444840431213,0.029411764705882353,4.7564009265469005e-06,,1769680911.14006
react,gpt-5.2,tw-cooking-3,10,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,27,61,41,139324,835,140159,0.243817,0.01169,0.255507,1769680912.625629,,166.91915845870972,0.037037037037037035,7.134754100699919e-06,,1769681106.5447874
react,gpt-5.2,tw-cooking-3,10,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,51,84,56,443522,1609,445131,0.7761635,0.022526,0.7986895,1769681107.9592335,,592.7636194229126,0.0196078431372549,2.2465296732871895e-06,,1769681751.722853
react,gpt-5.2,tw-cooking-3,10,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,50,91,61,441372,1667,443039,0.772401,0.023338,0.795739,1769681753.0602741,,579.924567937851,0.02,2.257137633481477e-06,,1769682382.984842
react,gpt-5.2,tw-cooking-3,10,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,40,75,50,272327,1283,273610,0.47657225,0.017962000000000002,0.49453424999999995,1769682384.423149,,376.4277009963989,0.025,3.6548371770037644e-06,,1769682800.85085
react,gpt-5.2,tw-cooking-3,10,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,63,96,64,651905,2002,653907,1.1408337499999999,0.028027999999999997,1.1688617499999998,1769682802.2931406,,880.3712165355682,0.015873015873015872,1.5292694526897555e-06,,1769683745.6643572
react,gpt-5.2,tw-cooking-3,10,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,73,100,69,876133,2275,878408,1.53323275,0.03185,1.56508275,1769683747.0565717,,1214.7236232757568,0.0136986301369863,1.13842314733017e-06,,1769685034.780195
react,gpt-5.2,tw-cooking-3,10,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,73,100,75,825620,2402,828022,1.444835,0.033628,1.478463,1769685036.1824205,,1150.9459433555603,0.0136986301369863,1.2076973800213039e-06,,1769686260.1283638
react,gpt-5.2,tw-cooking-3,10,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,True,1.0,74,100,68,849103,2207,851310,1.48593025,0.030898000000000002,1.51682825,1769686261.5670698,,1193.3248145580292,0.013513513513513514,1.174660229528609e-06,,1769687528.8918843
