step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. You can see a counter. On the counter you see a banana, a raw red potato, a red hot pepper, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!",You are carrying: a white onion.,0,0.0,False,I should examine the cookbook on the counter to learn the recipe for the meal.,examine cookbook,,0.0
2,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading: Recipe #1 --------- Gather all following ingredients and follow the directions to prepare this tasty meal. Ingredients: banana red hot pepper white onion red potato Directions: slice the banana fry the banana slice the red hot pepper roast the red hot pepper dice the white onion fry the white onion chop the red potato fry the red potato prepare meal",Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting. You can see a counter. On the counter you see a banana, a raw red potato, a red hot pepper, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!",You are carrying: a white onion.,0,0.0,False,"I need the knife first to prep the ingredients, so I'll take it from the table.",take knife from table,,0.0
3,,You take the knife from the table.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a banana, a raw red potato, a red hot pepper, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!",You are carrying: a knife and a white onion.,0,0.0,False,"I should pick up the banana next so I can slice and fry it, while I still have inventory space.",take banana from counter,,0.0
4,,You take the banana from the counter. Your score has just gone up by one point.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a raw red potato, a red hot pepper, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!","You are carrying: a banana, a knife and a white onion.",1,0.0,False,Now I should slice the banana with the knife as the recipe requires.,slice banana with knife,,0.07692307692307693
5,,You slice the banana. Your score has just gone up by one point.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a raw red potato, a red hot pepper, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!","You are carrying: a sliced banana, a knife and a white onion.",2,0.0,False,I should fry the sliced banana on the stove.,cook sliced banana with stove,,0.15384615384615385
6,,You fried the banana. Your score has just gone up by one point.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a raw red potato, a red hot pepper, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!","You are carrying: a sliced fried banana, a knife and a white onion.",3,0.0,False,"Next I need the red hot pepper for slicing and roasting, so I'll take it from the counter.",take red hot pepper from counter,,0.23076923076923078
7,,You take the red hot pepper from the counter. Your score has just gone up by one point.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a raw red potato, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!","You are carrying: a red hot pepper, a sliced fried banana, a knife and a white onion.",4,0.0,False,"With the pepper in hand, I should slice it using the knife.",slice red hot pepper with knife,,0.3076923076923077
8,,You slice the red hot pepper. Your score has just gone up by one point.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out a closed oven nearby. Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a raw red potato, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!","You are carrying: a sliced red hot pepper, a sliced fried banana, a knife and a white onion.",5,0.0,False,"I need to roast the sliced red hot pepper using the oven, so I'll open the oven first.",open oven,,0.38461538461538464
9,,You open the oven.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out an opened oven nearby. The oven is empty! This is the worst thing that could possibly happen, ever! Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a raw red potato, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!","You are carrying: a sliced red hot pepper, a sliced fried banana, a knife and a white onion.",5,0.0,False,Now I can roast the sliced red hot pepper using the oven.,cook sliced red hot pepper with oven,,0.38461538461538464
10,,You roasted the red hot pepper. Your score has just gone up by one point.,Kitchen,"I am sorry to announce that you are now in the kitchen. You begin to take stock of what's in the room. You scan the room for a fridge, and you find a fridge. Hmmm... what else, what else? You can make out an opened oven nearby. The oven is empty! This is the worst thing that could possibly happen, ever! Were you looking for a table? Because look over there, it's a table. The table appears to be empty. Oh! Why couldn't there just be stuff on it? You can see a counter. On the counter you see a raw red potato, a red onion, a raw purple potato and a cookbook. You see a stove. But oh no! there's nothing on this piece of trash. This always happens!","You are carrying: a sliced roasted red hot pepper, a sliced fried banana, a knife and a white onion.",6,0.0,False,"Next I must dice the white onion, but inventory is full; I can drop the finished banana to free a slot and later pick it up to prepare the meal.",drop sliced fried banana,,0.46153846153846156
