step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,,"Need to follow ordered tasks. First open chest drawer in bedroom, then take old key from it. Next unlock wooden door with old key, then open door, go east (to kitchen). Then open screen door in kitchen, go east, go south to garden, take lettuce, go north, go west, put lettuce on stove (likely in kitchen). Best next action: open chest drawer.",open chest drawer,,0.0
2,,"You open the chest drawer, revealing an old key. Your score has just gone up by one point.",Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer contains an old key. You wonder idly who left that here. A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying nothing.,1,0.0,False,,Take the old key from the chest drawer so you can unlock the wooden door next.,take old key from chest drawer,,0.1
3,,You take the old key from the chest drawer. Your score has just gone up by one point.,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying: an old key.,2,0.0,False,,"Use the old key to unlock the closed wooden door to the east, then open it so you can proceed east as required.",unlock wooden door with old key,,0.2
4,,You unlock wooden door. Your score has just gone up by one point.,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is a closed wooden door leading east.",You are carrying: an old key.,3,0.0,False,,"Next we must open the unlocked wooden door, then go east.",open wooden door,,0.3
5,,You open wooden door. Your score has just gone up by one point.,Bedroom,"I am so happy to announce that you are now in the bedroom. You start to take note of what's in the room. You make out a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! A closed antique trunk is here. You can make out a king-size bed. The king-size bed is usual. Looks like someone's already been here and taken everything off it, though. Aw, here you were, all excited for there to be things on it! There is an open wooden door leading east.",You are carrying: an old key.,4,0.0,False,,"Wooden door is now open, so follow the plan: go east into the kitchen. Then we’ll need to open the screen door there.",go east,,0.4
6,,"You've just walked into a kitchen. Let's see what's in here. You see a closed refrigerator in the room. You make out a counter. But oh no! there's nothing on this piece of trash. Oh, great. Here's a stove. You wonder idly who left that here. The stove is standard. But oh no! there's nothing on this piece of trash. You see a kitchen island. You see a note on the kitchen island. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked. Your score has just gone up by one point.",Kitchen,"You've just walked into a kitchen. Let's see what's in here. You see a closed refrigerator in the room. You make out a counter. But oh no! there's nothing on this piece of trash. Oh, great. Here's a stove. You wonder idly who left that here. The stove is standard. But oh no! there's nothing on this piece of trash. You see a kitchen island. You see a note on the kitchen island. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,5,0.0,False,,Need screen door open before proceeding east per task. Next action: open the screen door in the kitchen.,open screen door,,0.5
7,,You open screen door. Your score has just gone up by one point.,Kitchen,"You've just walked into a kitchen. Let's see what's in here. You see a closed refrigerator in the room. You make out a counter. But oh no! there's nothing on this piece of trash. Oh, great. Here's a stove. You wonder idly who left that here. The stove is standard. But oh no! there's nothing on this piece of trash. You see a kitchen island. You see a note on the kitchen island. There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,6,0.0,False,,Screen door is now open; next required step is to go east through it.,go east,,0.6
8,,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded. Your score has just gone up by one point.",Backyard,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,7,0.0,False,,Next required move is to travel south from the backyard to reach the garden and pick up the lettuce.,go south,,0.7
9,,"This might come as a shock to you, but you've just fallen into a garden. The room is well lit. You need an unblocked exit? You should try going north. There is a lettuce, a half of a bag of chips, a tomato plant and a shovel on the floor. Your score has just gone up by one point.",Garden,"This might come as a shock to you, but you've just fallen into a garden. The room is well lit. You need an unblocked exit? You should try going north. There is a lettuce, a half of a bag of chips, a tomato plant and a shovel on the floor.",You are carrying: an old key.,8,0.0,False,,"Take the lettuce from the floor next. After that, go north back to the backyard, then go west to the kitchen, and put the lettuce on the stove.",take lettuce,,0.8
10,,You pick up the lettuce from the ground. Your score has just gone up by one point.,Garden,"This might come as a shock to you, but you've just fallen into a garden. The room is well lit. You need an unblocked exit? You should try going north. There is a half of a bag of chips, a tomato plant and a shovel on the floor.",You are carrying: a lettuce and an old key.,9,0.0,False,,"Next required steps are: go north from the garden, then head west, then put the lettuce on the stove. Start by leaving the garden.
Go north.",go north,,0.9
11,,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",Backyard,"You arrive in a backyard. A normal kind of place. You make out a set of chairs. Looks like someone's already been here and taken everything off it, though. You can see a bbq. Looks like someone's already been here and taken everything off it, though. Oh, great. Here's a patio table. I guess it's true what they say, if you're looking for a patio table, go to TextWorld. But the thing is empty, unfortunately. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: a lettuce and an old key.,9,0.0,False,,"We’re in the Backyard. The next required move is to head west through the (already open) screen door to return to the kitchen, then put the lettuce on the stove.",go west,,0.9
