step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure. You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty. There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,"We need the old key from the antique trunk, so first ensure the trunk is open. The trunk is present; we should examine/open it now to access the key.",open antique trunk,,0.0
2,,"You open the antique trunk, revealing an old key.",Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure. You can make out a closed chest drawer in the room. You see an antique trunk. The antique trunk contains an old key. You can see a king-size bed. But the thing is empty. There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,Take the old key from the antique trunk so we can unlock the wooden door next.,take old key from antique trunk,,0.0
3,,You take the old key from the antique trunk.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure. You can make out a closed chest drawer in the room. You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. But the thing is empty. There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,Unlock the closed wooden door with the old key next; we need it open to go east and continue the route to the living room/kitchen.,unlock wooden door with old key,,0.0
4,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure. You can make out a closed chest drawer in the room. You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. But the thing is empty. There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,Open the wooden door so we can go east next.,open wooden door,,0.0
5,,You open wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure. You can make out a closed chest drawer in the room. You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. But the thing is empty. There is an open wooden door leading east.",You are carrying: an old key.,0,0.0,False,Go east through the now-open wooden door to continue the required route toward the living room and kitchen.,go east,,0.0
6,,"I am pleased to announce that you are now in the kitchen. You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note. There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",Kitchen,"I am pleased to announce that you are now in the kitchen. You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note. There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying: an old key.,0,0.0,False,"Need to follow required route: from kitchen go south to living room? Task says move east then south, but we already went east into kitchen. Now must go south.",go south,,0.0
7,,"You find yourself in a living room. A typical one. You begin to take stock of what's here. You smell an awful smell, and follow it to a couch. What a coincidence, weren't you just thinking about a couch? You see an apple on the couch. It doesn't get more TextWorld than this! If you haven't noticed it already, there seems to be something there by the wall, it's a low table. The low table is typical. On the low table you make out a remote. You make out a tv. The tv is typical. But the thing hasn't got anything on it. What, you think everything in TextWorld should have stuff on it? There is an exit to the north. Don't worry, it is unguarded.",Living Room,"You find yourself in a living room. A typical one. You begin to take stock of what's here. You smell an awful smell, and follow it to a couch. What a coincidence, weren't you just thinking about a couch? You see an apple on the couch. It doesn't get more TextWorld than this! If you haven't noticed it already, there seems to be something there by the wall, it's a low table. The low table is typical. On the low table you make out a remote. You make out a tv. The tv is typical. But the thing hasn't got anything on it. What, you think everything in TextWorld should have stuff on it? There is an exit to the north. Don't worry, it is unguarded.",You are carrying: an old key.,0,0.0,False,"Take the apple from the couch next; we need it to later place on the stove in the kitchen, and we’re already in the living room with the apple visible.",take apple from couch,,0.0
8,,You take the apple from the couch.,Living Room,"You find yourself in a living room. A typical one. You begin to take stock of what's here. You smell an awful smell, and follow it to a couch. What a coincidence, weren't you just thinking about a couch? But the thing is empty, unfortunately. If you haven't noticed it already, there seems to be something there by the wall, it's a low table. The low table is typical. On the low table you make out a remote. You make out a tv. The tv is typical. But the thing hasn't got anything on it. What, you think everything in TextWorld should have stuff on it? There is an exit to the north. Don't worry, it is unguarded.",You are carrying: an apple and an old key.,0,0.0,False,"Next we must go north back to the kitchen (per task: “venture north”), then put the apple on the stove.
So the best next action is: go north.",go north,,0.0
9,,"I am pleased to announce that you are now in the kitchen. You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note. There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",Kitchen,"I am pleased to announce that you are now in the kitchen. You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note. There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying: an apple and an old key.,0,0.0,False,"We’re back in the kitchen carrying the apple, and the remaining objective is to place it on the stove. The stove is present and currently empty, so the best next action is to put the apple on the stove.",put apple on stove,,0.0
10,,"You put the apple on the stove. Your score has just gone up by one point. *** The End *** You scored 1 out of a possible 1, in 10 turns. Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command? >",Kitchen,"I am pleased to announce that you are now in the kitchen. You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. On the stove you make out an apple. You shudder, but continue examining the room. You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note. There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying: an old key.,1,0.0,True,"All objectives are complete (score 1/1, end screen shown). The best next action is to exit the game: **quit**.",quit,,1.0
