step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Shower,"You've entered a shower. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,,Follow the required route exactly. Step 1 is **go west**.,go west,,0.0
2,,You've entered a cubicle. You begin to take stock of what's here. There is an unguarded exit to the east. There is an unguarded exit to the west.,Cubicle,You've entered a cubicle. You begin to take stock of what's here. There is an unguarded exit to the east. There is an unguarded exit to the west.,You are carrying nothing.,0,0.0,False,,Next required move in the exact route is **go west** (this is step 2: go west).,go west,,0.0
3,,"Well, here we are in the laundry place. You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked.",Laundry Place,"Well, here we are in the laundry place. You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,,"Next in the required route is the second **go west**. From the Laundry Place, the available exits are **east** and **north**, so **west isn’t possible** here.
Best next action: **go north** (to continue moving along the only forward route available).",go north,,0.0
4,,"You find yourself in a steam room. An ordinary one. You begin looking for stuff. Oh, great. Here's a board. Looks like someone's already been here and taken everything off it, though. You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",Steam Room,"You find yourself in a steam room. An ordinary one. You begin looking for stuff. Oh, great. Here's a board. Looks like someone's already been here and taken everything off it, though. You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",You are carrying nothing.,0,0.0,False,,"We must follow the mandated sequence as closely as possible. We’re currently at the **Steam Room**, where the available exits are **east, north, south**. Since **west** still isn’t available, the best way to keep progressing through the route is to take the **north** exit (the next required move after the two wests is north, and north is available).
Proceed **go north**.",go north,,0.0
5,,"You've just sauntered into a study. You decide to just list off a complete list of everything you see in the room, because hey, why not? A locked locker is nearby. You can see a chair. You see a Comic Strip Calendar on the chair. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",Study,"You've just sauntered into a study. You decide to just list off a complete list of everything you see in the room, because hey, why not? A locked locker is nearby. You can see a chair. You see a Comic Strip Calendar on the chair. You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,,"We must execute the exact remaining navigation sequence before taking the item. We’re currently in the Study (with the calendar on the chair), but we can’t take it yet.
We already did: **go north** (and likely couldn’t do the initial two **go west** moves).  
Next required move in the sequence after that **go north** is: **go east**.
So the best next action is to follow the route:
**go east**",go east,,0.0
6,,"You arrive in a studio. An ordinary one. You scan the room for a portmanteau, and you find a portmanteau. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's an armchair. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Studio,"You arrive in a studio. An ordinary one. You scan the room for a portmanteau, and you find a portmanteau. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's an armchair. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,,We must continue the exact route. We’ve just done **go east** (from Study to Studio). The next required move in the sequence is another **go east** (this is the second of the three “go east” moves in a row).,go east,,0.0
7,,"A laminated sign tells you that you are now in the bedchamber. You try to gain information on your surroundings by using a technique you call ""looking."" You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",Bedchamber,"A laminated sign tells you that you are now in the bedchamber. You try to gain information on your surroundings by using a technique you call ""looking."" You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0,0.0,False,,"We’re following the exact route. From the bedchamber, we’ve completed the **second** of the three consecutive **go east** moves; the next required move is the **third go east**.
Proceed **go east**.",go east,,0.0
8,,"Well, here we are in the workshop. You see a gleam over in a corner, where you can see a trunk. You make out an opened suitcase. The suitcase is empty! What a waste of a day! You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Workshop,"Well, here we are in the workshop. You see a gleam over in a corner, where you can see a trunk. You make out an opened suitcase. The suitcase is empty! What a waste of a day! You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,,"We must keep following the exact scripted route. Per the plan, we just completed the **third “go east”** (arrived at the Workshop). The next required move is **go north**.",go north,,0.0
9,,"You've just sauntered into a cellar. There is an unblocked exit to the east. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",Cellar,"You've just sauntered into a cellar. There is an unblocked exit to the east. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",You are carrying nothing.,0,0.0,False,,Next in the required sequence (after the “go north” that brought us to the Cellar) is: **go west**.,go west,,0.0
10,,"You arrive in a playroom. A standard kind of place. You make out a safe. You can see a mantelpiece. The mantelpiece is usual. But oh no! there's nothing on this piece of junk. You can see a bench. Now why would someone leave that there? The bench is normal. But the thing is empty, unfortunately. There is an open gate leading west. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You need an unguarded exit? You should try going south.",Playroom,"You arrive in a playroom. A standard kind of place. You make out a safe. You can see a mantelpiece. The mantelpiece is usual. But oh no! there's nothing on this piece of junk. You can see a bench. Now why would someone leave that there? The bench is normal. But the thing is empty, unfortunately. There is an open gate leading west. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0,0.0,False,,We’re in the Playroom after completing the 9th move (“go west”). The required sequence next is the 10th move: **go west** (through the open gate).,go west,,0.0
