step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Still Office,"Well, here we are in a still office. You begin to take stock of what's in the room. There is an open door leading north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,I started in still office.,,go north,,0.0
2,,"Well, here we are in a recreation zone. You see a portmanteau. You see a bed stand. Why don't you take a picture of it, it'll last longer! The bed stand is typical. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it! There is a closed gate leading west. There is an open door leading south.",Recreation Zone,"Well, here we are in a recreation zone. You see a portmanteau. You see a bed stand. Why don't you take a picture of it, it'll last longer! The bed stand is typical. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it! There is a closed gate leading west. There is an open door leading south.",You are carrying nothing.,0,0.0,False,"I started in the still office.  
I went north → I arrived in the recreation zone with a closed gate to the west.",,open the gate,,0.0
3,,You open gate.,Recreation Zone,"Well, here we are in a recreation zone. You see a portmanteau. You see a bed stand. Why don't you take a picture of it, it'll last longer! The bed stand is typical. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it! There is an open gate leading west. There is an open door leading south.",You are carrying nothing.,0,0.0,False,I opened the gate → The west gate in the recreation zone was now open.,,go west,,0.0
4,,"You have fallen into an attic. Not the attic you'd expect. No, this is an attic. You decide to start listing off everything you see in the room, as if you were in a text adventure. You can make out a coffer. You see a table. Make a note of this, you might have to put stuff on or in it later on. Looks like someone's already been here and taken everything off it, though. There is an open gate leading east. There is an open portal leading north.",Attic,"You have fallen into an attic. Not the attic you'd expect. No, this is an attic. You decide to start listing off everything you see in the room, as if you were in a text adventure. You can make out a coffer. You see a table. Make a note of this, you might have to put stuff on or in it later on. Looks like someone's already been here and taken everything off it, though. There is an open gate leading east. There is an open portal leading north.",You are carrying nothing.,0,0.0,False,I went west → I arrived in the attic with an open portal leading north and an open gate back east.,,go north,,0.0
5,,"You're not going to believe this, but you've just entered a steam room. I guess you better just go and list everything you see here. You make out a locked basket in the corner. There is a closed hatch leading west. There is an open portal leading south.",Steam Room,"You're not going to believe this, but you've just entered a steam room. I guess you better just go and list everything you see here. You make out a locked basket in the corner. There is a closed hatch leading west. There is an open portal leading south.",You are carrying nothing.,0,0.0,False,I went north → I arrived in the steam room with a closed hatch to the west and an open portal to the south.,,open hatch,,0.0
6,,You open hatch.,Steam Room,"You're not going to believe this, but you've just entered a steam room. I guess you better just go and list everything you see here. You make out a locked basket in the corner. There is an open hatch leading west. There is an open portal leading south.",You are carrying nothing.,0,0.0,False,I opened the hatch → The hatch to the west in the steam room was now open.,,go west,,0.0
7,,"Well I'll be, you are in a place we're calling a bedchamber. You can barely contain your excitement. You see a locked dresser. You make out a mantelpiece. Make a note of this, you might have to put stuff on or in it later on. The mantelpiece is ordinary. But the thing is empty. There is an open hatch leading east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Bedchamber,"Well I'll be, you are in a place we're calling a bedchamber. You can barely contain your excitement. You see a locked dresser. You make out a mantelpiece. Make a note of this, you might have to put stuff on or in it later on. The mantelpiece is ordinary. But the thing is empty. There is an open hatch leading east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,"I went west → I arrived in the bedchamber; the hatch back east was open, and there were exits south and west.",,go west,,0.0
8,,"This is going to sound unbelievable, but you've just entered a studio. Were you looking for a bureau? Because look over there, it's a bureau. The bureau is empty, what a horrible day! There is an exit to the east. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unblocked.",Studio,"This is going to sound unbelievable, but you've just entered a studio. Were you looking for a bureau? Because look over there, it's a bureau. The bureau is empty, what a horrible day! There is an exit to the east. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,go west → I arrived in the studio (exits east and west; saw an empty bureau).,,go west,,0.0
9,,"You find yourself in a bedroom. An usual kind of place. There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",Bedroom,"You find yourself in a bedroom. An usual kind of place. There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0,0.0,False,I went west → I arrived in the bedroom (exits east and south).,,go south,,0.0
10,,"You are in an office. A typical kind of place. You begin to take stock of what's here. There is an unblocked exit to the east. There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",Office,"You are in an office. A typical kind of place. You begin to take stock of what's here. There is an unblocked exit to the east. There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,"I went south → I arrived in the office with exits east, north, and an unguarded exit south.",,go south,,0.0
11,,You've entered a closet. I guess you better just go and list everything you see here. You need an unblocked exit? You should try going east. There is an unguarded exit to the north.,Closet,You've entered a closet. I guess you better just go and list everything you see here. You need an unblocked exit? You should try going east. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,I went south → I arrived in the closet (exits east and north).,,go south,,0.0
12,,You can't go that way.,Closet,You've entered a closet. I guess you better just go and list everything you see here. You need an unblocked exit? You should try going east. There is an unguarded exit to the north.,You are carrying nothing.,0,0.0,False,I went south → I failed because there was no exit to the south from the closet (only east and an unguarded exit north).,,go east,,0.0
13,,"Look at you, bigshot, walking into a silent studio like it isn't some huge deal. You can see a stand. Now why would someone leave that there? But the thing is empty. It would have been so cool if there was stuff on the stand. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unguarded exit to the north. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unguarded.",Silent Studio,"Look at you, bigshot, walking into a silent studio like it isn't some huge deal. You can see a stand. Now why would someone leave that there? But the thing is empty. It would have been so cool if there was stuff on the stand. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unguarded exit to the north. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,I went east → I arrived in the silent studio.,,go north,,0.0
14,,"You are in a kitchen. An ordinary one. Okay, just remember what you're here to do, and everything will go great. You make out a freezer. There is an unblocked exit to the east. You need an unblocked exit? You should try going south. You need an unguarded exit? You should try going west.",Kitchen,"You are in a kitchen. An ordinary one. Okay, just remember what you're here to do, and everything will go great. You make out a freezer. There is an unblocked exit to the east. You need an unblocked exit? You should try going south. You need an unguarded exit? You should try going west.",You are carrying nothing.,0,0.0,False,"I went north → I arrived in the kitchen (I now had exits east, south, and west; I saw a freezer).",,go south,,0.0
15,,"Look at you, bigshot, walking into a silent studio like it isn't some huge deal. You can see a stand. Now why would someone leave that there? But the thing is empty. It would have been so cool if there was stuff on the stand. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unguarded exit to the north. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unguarded.",Silent Studio,"Look at you, bigshot, walking into a silent studio like it isn't some huge deal. You can see a stand. Now why would someone leave that there? But the thing is empty. It would have been so cool if there was stuff on the stand. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unguarded exit to the north. You need an unblocked exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,"I went south → I arrived in the silent studio (empty stand; exits: east, west, unguarded north, unblocked south).",,go south,,0.0
