step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Shower,"You've entered a shower. Let's see what's in here. There is an exit to the north. Don't worry, it is unguarded.",You are carrying: a key.,0,0.0,False,,Need follow scripted navigation; first action is go north from Shower.,go north,,0.0
2,,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,"Need to unlock the north door in the basement using the key we have, then open it. Next action: unlock the door with the key.",unlock door with key,,0.0
3,,You unlock door.,Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,Need door open before moving north per instructions; door now unlocked but closed. Next: open the door.,open door,,0.0
4,,You open door.,Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is an open door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,Door is open now; next required step is to move north through it.,go north,,0.0
5,,"You've just shown up in a bedroom. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open door leading south. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",Bedroom,"You've just shown up in a bedroom. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open door leading south. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",You are carrying: a key.,0,0.0,False,,"Next on the script: go west from the bedroom (it says “attempt to take a trip west,” then “attempt to move west”).
Proceed west.",go west,,0.0
6,,"You find yourself in a pantry. A standard kind of place. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the north. You don't like doors? Why not try going west, that entranceway is unblocked.",Pantry,"You find yourself in a pantry. A standard kind of place. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,,"We’re in the pantry, and the next scripted move after going west twice is to **head north**. So the best next action is to go north from here.",go north,,0.0
7,,"You arrive in a kitchen. A standard one. You begin to take stock of what's here. You make out a table. The table appears to be empty. This always happens, here in TextWorld! There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",Kitchen,"You arrive in a kitchen. A standard one. You begin to take stock of what's here. You make out a table. The table appears to be empty. This always happens, here in TextWorld! There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",You are carrying: a key.,0,0.0,False,,"Next in the scripted route is: “attempt to head west” from the kitchen. We have an unblocked exit to the west, so do that now.",go west,,0.0
8,,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Closet,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,,"Scripted route after “move west” is: “head north.” From the closet there is an unguarded exit to the north, so go north next.",go north,,0.0
9,,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,Garage,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,You are carrying: a key.,0,0.0,False,,"Next scripted instruction after “head north” is: “attempt to head west.” From the garage, there is an unblocked exit to the west, so go west now.",go west,,0.0
10,,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",Chamber,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,"Next instruction is “try to head north.” From the chamber, the only exits are east and south, so going north will fail but we should attempt it as instructed.",go north,,0.0
11,,You can't go that way.,Chamber,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,"Next instruction after attempting north is “Following that, take a trip east.” From the chamber, east is available, so go east.",go east,,0.0
12,,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,Garage,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,You are carrying: a key.,0,0.0,False,,"From the task sequence, after “take a trip east” comes “make an effort to go to the east.” We’re in the Garage and there is an unblocked exit to the east, so the next action should be: go east.",go east,,0.0
13,,"You arrive in a study. An ordinary one. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal an armchair. The armchair is standard. But there isn't a thing on it. There is an unguarded exit to the east. You need an unblocked exit? You should try going west.",Study,"You arrive in a study. An ordinary one. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal an armchair. The armchair is standard. But there isn't a thing on it. There is an unguarded exit to the east. You need an unblocked exit? You should try going west.",You are carrying: a key.,0,0.0,False,,"Next in the required sequence after “go east” is “head east” again. From the Study there’s an unguarded exit to the east, so we should continue east.",go east,,0.0
