step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Bedroom,"You're now in a bedroom. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You make out a closed chest drawer. You make out a closed standard looking antique trunk here. You rest your hand against a wall, but you miss the wall and fall onto a king-size bed. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,I started in the bedroom.,,open antique trunk,,0.0
2,,"You open the antique trunk, revealing an old key. Your score has just gone up by one point.",Bedroom,"You're now in a bedroom. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You make out a closed chest drawer. You make out an opened standard looking antique trunk here. The antique trunk contains an old key! You rest your hand against a wall, but you miss the wall and fall onto a king-size bed. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? There is a closed wooden door leading east.",You are carrying nothing.,1,0.0,False,"I started in the bedroom.  
I opened the antique trunk → The trunk opened and revealed an old key inside.",,take old key from antique trunk,,0.1
3,,You take the old key from the antique trunk. Your score has just gone up by one point.,Bedroom,"You're now in a bedroom. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You make out a closed chest drawer. You make out an opened standard looking antique trunk here. The antique trunk is empty! What a waste of a day! You rest your hand against a wall, but you miss the wall and fall onto a king-size bed. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? There is a closed wooden door leading east.",You are carrying: an old key.,2,0.0,False,I took the old key from the antique trunk → The old key was added to my inventory; the trunk became empty,,unlock wooden door with old key,,0.2
4,,You unlock wooden door. Your score has just gone up by one point.,Bedroom,"You're now in a bedroom. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You make out a closed chest drawer. You make out an opened standard looking antique trunk here. The antique trunk is empty! What a waste of a day! You rest your hand against a wall, but you miss the wall and fall onto a king-size bed. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? There is a closed wooden door leading east.",You are carrying: an old key.,3,0.0,False,I unlocked the wooden door with the old key → The wooden door was unlocked but remained closed,,open wooden door,,0.3
5,,You open wooden door. Your score has just gone up by one point.,Bedroom,"You're now in a bedroom. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You make out a closed chest drawer. You make out an opened standard looking antique trunk here. The antique trunk is empty! What a waste of a day! You rest your hand against a wall, but you miss the wall and fall onto a king-size bed. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? There is an open wooden door leading east.",You are carrying: an old key.,4,0.0,False,"I opened wooden door → The wooden door became open, allowing passage east",,go east,,0.4
6,,"You've just shown up in a kitchen. You make out a closed refrigerator here. You scan the room for a counter, and you find a counter. The counter is ordinary. However, the counter, like an empty counter, has nothing on it. Sometimes, just sometimes, TextWorld can just be the worst. You see a stove. Unfortunately, there isn't a thing on it. You can see a kitchen island. You see a note on the kitchen island. I mean, just wow! Isn't TextWorld just the best? There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded. Your score has just gone up by one point.",Kitchen,"You've just shown up in a kitchen. You make out a closed refrigerator here. You scan the room for a counter, and you find a counter. The counter is ordinary. However, the counter, like an empty counter, has nothing on it. Sometimes, just sometimes, TextWorld can just be the worst. You see a stove. Unfortunately, there isn't a thing on it. You can see a kitchen island. You see a note on the kitchen island. I mean, just wow! Isn't TextWorld just the best? There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: an old key.,5,0.0,False,"I went east → I arrived in the kitchen (saw a closed screen door to the east, exits north/south, and a stove).",,open screen door,,0.5
7,,You open screen door. Your score has just gone up by one point.,Kitchen,"You've just shown up in a kitchen. You make out a closed refrigerator here. You scan the room for a counter, and you find a counter. The counter is ordinary. However, the counter, like an empty counter, has nothing on it. Sometimes, just sometimes, TextWorld can just be the worst. You see a stove. Unfortunately, there isn't a thing on it. You can see a kitchen island. You see a note on the kitchen island. I mean, just wow! Isn't TextWorld just the best? There is an open screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: an old key.,6,0.0,False,"I opened the screen door → The screen door became open, allowing passage east",,go east,,0.6
8,,"You find yourself in a backyard. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not? You make out a set of chairs. The set of chairs is standard. But there isn't a thing on it. It would have been so cool if there was stuff on the set of chairs. You can see a bbq. But the thing is empty, unfortunately. If you haven't noticed it already, there seems to be something there by the wall, it's a patio table. But oh no! there's nothing on this piece of trash. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded. Your score has just gone up by one point.",Backyard,"You find yourself in a backyard. An ordinary one. You decide to just list off a complete list of everything you see in the room, because hey, why not? You make out a set of chairs. The set of chairs is standard. But there isn't a thing on it. It would have been so cool if there was stuff on the set of chairs. You can see a bbq. But the thing is empty, unfortunately. If you haven't noticed it already, there seems to be something there by the wall, it's a patio table. But oh no! there's nothing on this piece of trash. There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,7,0.0,False,I went east → I arrived in the backyard through the open screen door; I saw an exit south and the screen door back west.,,go south,,0.7
9,,"Of every garden you could have walked into, you had to saunter into a normal one. You begin to take stock of what's in the room. You don't like doors? Why not try going north, that entranceway is unguarded. There is an apple, a tomato plant, a lettuce and a shovel on the floor. Your score has just gone up by one point.",Garden,"Of every garden you could have walked into, you had to saunter into a normal one. You begin to take stock of what's in the room. You don't like doors? Why not try going north, that entranceway is unguarded. There is an apple, a tomato plant, a lettuce and a shovel on the floor.",You are carrying: an old key.,8,0.0,False,"I went south → I arrived in the garden and saw an apple, tomato plant, lettuce, and shovel on the floor",,take lettuce,,0.8
10,,You pick up the lettuce from the ground. Your score has just gone up by one point.,Garden,"Of every garden you could have walked into, you had to saunter into a normal one. You begin to take stock of what's in the room. You don't like doors? Why not try going north, that entranceway is unguarded. There is an apple, a tomato plant and a shovel on the floor.",You are carrying: a lettuce and an old key.,9,0.0,False,I took the lettuce → The lettuce was added to my inventory (now carrying lettuce and old key).,,go north,,0.9
