step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Shower,"You've entered a shower. Let's see what's in here. There is an exit to the north. Don't worry, it is unguarded.",You are carrying: a key.,0,0.0,False,I started in the shower.,"We must follow the scripted path. First instruction: attempt to go north from Shower. Exit north exists, so do it.",go north,,0.0
2,,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,I started in the shower.,"Next required steps are: unlock the north door in the basement with the key, then open it. So the best next action is to **unlock the door leading north with the key**.",unlock door with key,,0.0
3,,You unlock door.,Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,I unlocked the door with the key → the north door in the basement became unlocked but remained closed.,"Next I need to open the now-unlocked door leading north, then go north per the task sequence.",open door,,0.0
4,,You open door.,Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is an open door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,I opened the door → the north door in the basement was now open.,Door is unlocked and now open. The next required step in the sequence is to move **north** through that door to continue the scripted route toward the cellar and the lampshade.,go north,,0.0
5,,"You've just shown up in a bedroom. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open door leading south. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",Bedroom,"You've just shown up in a bedroom. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open door leading south. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",You are carrying: a key.,0,0.0,False,I went north → I arrived in the bedroom north of the basement (south door open; exits north and west available).,Next in the required sequence after moving north is to **go west** from the bedroom.,go west,,0.0
6,,"You find yourself in a pantry. A standard kind of place. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the north. You don't like doors? Why not try going west, that entranceway is unblocked.",Pantry,"You find yourself in a pantry. A standard kind of place. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,I went west → I arrived in the pantry,We must follow the scripted route. We already went west into the pantry; the next instruction is to attempt to move west again (from pantry).,go west,,0.0
7,,"You arrive in a canteen. A standard one. You decide to just list off a complete list of everything you see in the room, because hey, why not? You bend down to tie your shoe. When you stand up, you notice a pan! The pan is ordinary. But the thing is empty, unfortunately. Hm. Oh well There is an unguarded exit to the east. There is an unguarded exit to the north. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unblocked.",Canteen,"You arrive in a canteen. A standard one. You decide to just list off a complete list of everything you see in the room, because hey, why not? You bend down to tie your shoe. When you stand up, you notice a pan! The pan is ordinary. But the thing is empty, unfortunately. Hm. Oh well There is an unguarded exit to the east. There is an unguarded exit to the north. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,"I went west → I arrived in the canteen (exits: east, north, south, west); I still had the key.","Next scripted move after reaching the canteen is **go north** (the route says: after moving west twice, head north).",go north,,0.0
8,,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Closet,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,"I went north → I arrived in the closet (I saw a safe; exits were available east, north, south, and west).","We’re following the scripted route. After heading north to the closet, the next instruction is to **attempt to head west**.",go west,,0.0
9,,"You've entered a salon. You decide to just list off a complete list of everything you see in the room, because hey, why not? You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unguarded.",Salon,"You've entered a salon. You decide to just list off a complete list of everything you see in the room, because hey, why not? You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: a key.,0,0.0,False,"I went west → I arrived in the salon (exits: east, north, south).","We’re at the salon, and the scripted route’s next step after “head north” is to **attempt to head west**. From the salon, exits are only east/north/south, so we should try west anyway to satisfy the “attempt” instruction.",go west,,0.0
10,,You can't go that way.,Salon,"You've entered a salon. You decide to just list off a complete list of everything you see in the room, because hey, why not? You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: a key.,0,0.0,False,I went west → I failed because there was no west exit from the salon.,"Next in the scripted route after attempting west is to try heading **north**. From the salon, north is available, so go north.",go north,,0.0
11,,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",Chamber,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,"I went north → I arrived in the chamber north of the salon (exits: east, south; opened empty coffer present).","We’re following the scripted route. After reaching the chamber by going north, the next instruction is to go **east** (then east again, then east, then east, then south, then west, then take the lampshade in the cellar). Starting now: go east.",go east,,0.0
12,,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,Garage,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,You are carrying: a key.,0,0.0,False,"I went east → I arrived in the garage (exits available: east, south, west); I still had the key.","We need to keep following the scripted route. From the garage, the next required move is to go **east** again (this is the first of the consecutive east moves). After that we’ll continue with the remaining easts, then south, then west, then take the lampshade in the cellar.
So the best next action is: go east.",go east,,0.0
13,,"You arrive in a study. An ordinary one. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal an armchair. The armchair is standard. But there isn't a thing on it. There is an unguarded exit to the east. You need an unblocked exit? You should try going west.",Study,"You arrive in a study. An ordinary one. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal an armchair. The armchair is standard. But there isn't a thing on it. There is an unguarded exit to the east. You need an unblocked exit? You should try going west.",You are carrying: a key.,0,0.0,False,I went east → I arrived in the study (east exit available; secret button revealed an empty armchair).,"We’re following the required movement script. From the study, the next instruction is to go east (we still have multiple east moves queued before heading south, then west to the cellar for the lampshade). So the next action should be: go east.",go east,,0.0
14,,"You are in a cookery. A typical kind of place. You decide to just list off a complete list of everything you see in the room, because hey, why not? Oh wow! Is that what I think it is? It is! It's a platter. But the thing is empty. You make a mental note to not get your hopes up the next time you see a platter in a room. There is an unguarded exit to the east. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",Cookery,"You are in a cookery. A typical kind of place. You decide to just list off a complete list of everything you see in the room, because hey, why not? Oh wow! Is that what I think it is? It is! It's a platter. But the thing is empty. You make a mental note to not get your hopes up the next time you see a platter in a room. There is an unguarded exit to the east. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",You are carrying: a key.,0,0.0,False,"I went east → I arrived in the cookery; I noted empty platter and exits east, south, and west were available.","Next in the required script after reaching the study was: go east, go east, go east, go east, then south, then west, then take lampshade in cellar. We’ve completed the first east (now in the cookery). Continue the script by going **east** again to progress toward the later south→west to the cellar.",go east,,0.0
15,,"You're now in an office. You scan the room, seeing a locker. The locker is empty! This is the worst thing that could possibly happen, ever! You see a trunk. Empty! What kind of nightmare TextWorld is this? You need an unguarded exit? You should try going south. There is an unguarded exit to the west.",Office,"You're now in an office. You scan the room, seeing a locker. The locker is empty! This is the worst thing that could possibly happen, ever! You see a trunk. Empty! What kind of nightmare TextWorld is this? You need an unguarded exit? You should try going south. There is an unguarded exit to the west.",You are carrying: a key.,0,0.0,False,I went east → I arrived in the office (I saw an empty locker and empty trunk; exits were south and west).,"We’re following the scripted route: after the cookery, we still need to go **east** several more times before turning **south**, then **west** to reach the cellar for the lampshade.
From the **office**, the available exits are **south** and **west**—no east exit—so the only way to keep progressing (and eventually get to the required south→west later) is to go **south** now.",go south,,0.0
16,,"Well, here we are in a vault. What's that over there? It looks like it's a chest. Huh, weird. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"Well, here we are in a vault. What's that over there? It looks like it's a chest. Huh, weird. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,"I went south → I arrived in the vault (exits: north, south, west; a chest was here).","We’re at the part of the script after “attempt to head south” (we did that from the office). The next required move is “head west.” From the vault, west is available, so we should go west next.",go west,,0.0
17,,"Well, here we are in the cellar. There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked. There is a lampshade on the floor.",Cellar,"Well, here we are in the cellar. There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked. There is a lampshade on the floor.",You are carrying: a key.,0,0.0,False,I went west → I arrived in the cellar; I saw a lampshade on the floor and exits in all directions (east/north/south/west) were available.,"We’ve completed the movement script up to “head west,” and that brought us to the cellar. The remaining required task is to pick up the lampshade from the cellar floor, so the next action should be to take the lampshade.",take lampshade,,0.0
18,,"You pick up the lampshade from the ground. Your score has just gone up by one point. *** The End *** You scored 1 out of a possible 1, in 18 turns. Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command? >",Cellar,"Well, here we are in the cellar. There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a lampshade and a key.,1,0.0,True,I took the lampshade → the lampshade was added to my inventory and the task completed (score 1/1).,Task is complete (lampshade picked up; score 1/1; Done=True). The next step is to end the episode by quitting.,quit,,1.0
