step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,,open chest drawer,,0.0
2,,"You open the chest drawer, revealing an old key.",Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. The chest drawer contains an old key. You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,,take old key from chest drawer,,0.0
3,,You take the old key from the chest drawer.,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,,unlock wooden door with old key,,0.0
4,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,,open wooden door,,0.0
5,,You open wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately. There is an open wooden door leading east.",You are carrying: an old key.,0,0.0,False,,go east,,0.0
6,,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked. Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,1,0.0,False,,open screen door,,0.25
7,,You open screen door. Your score has just gone up by one point.,Kitchen,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,2,0.0,False,,go east,,0.5
8,,"You've entered a backyard. Oh wow! Is that what I think it is? It is! It's a set of chairs. Unfortunately, there isn't a thing on it. You can make out a bbq. But the thing hasn't got anything on it. You can see a patio table. But there isn't a thing on it. There is an open screen door leading west. You need an unblocked exit? You should try going south.",Backyard,"You've entered a backyard. Oh wow! Is that what I think it is? It is! It's a set of chairs. Unfortunately, there isn't a thing on it. You can make out a bbq. But the thing hasn't got anything on it. You can see a patio table. But there isn't a thing on it. There is an open screen door leading west. You need an unblocked exit? You should try going south.",You are carrying: an old key.,2,0.0,False,,go south,,0.5
9,,"You've just walked into a garden. You don't like doors? Why not try going north, that entranceway is unblocked. There is a tomato plant, a lettuce, an apple and a shovel on the floor.",Garden,"You've just walked into a garden. You don't like doors? Why not try going north, that entranceway is unblocked. There is a tomato plant, a lettuce, an apple and a shovel on the floor.",You are carrying: an old key.,2,0.0,False,,take apple,,0.5
10,,You pick up the apple from the ground. Your score has just gone up by one point.,Garden,"You've just walked into a garden. You don't like doors? Why not try going north, that entranceway is unblocked. There is a tomato plant, a lettuce and a shovel on the floor.",You are carrying: an apple and an old key.,3,0.0,False,,go north,,0.75
11,,"You've entered a backyard. Oh wow! Is that what I think it is? It is! It's a set of chairs. Unfortunately, there isn't a thing on it. You can make out a bbq. But the thing hasn't got anything on it. You can see a patio table. But there isn't a thing on it. There is an open screen door leading west. You need an unblocked exit? You should try going south.",Backyard,"You've entered a backyard. Oh wow! Is that what I think it is? It is! It's a set of chairs. Unfortunately, there isn't a thing on it. You can make out a bbq. But the thing hasn't got anything on it. You can see a patio table. But there isn't a thing on it. There is an open screen door leading west. You need an unblocked exit? You should try going south.",You are carrying: an apple and an old key.,3,0.0,False,,go west,,0.75
12,,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",Kitchen,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an apple and an old key.,3,0.0,False,,put apple on stove,,0.75
13,,"You put the apple on the stove. Your score has just gone up by one point. *** The End *** You scored 4 out of a possible 4, in 13 turns. Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command? >",Kitchen,"You are in a kitchen. An ordinary one. The room is well lit. You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. On the stove you make out an apple. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird. There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,4,0.0,True,,quit,,1.0
