step_id,task,feedback,location,description,inventory,score,reward,is_done,summary,thought,action,error,final_reward
1,,,Shower,"You've entered a shower. Let's see what's in here. There is an exit to the north. Don't worry, it is unguarded.",You are carrying: a key.,0,0.0,False,,,go north,,0.0
2,,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,,unlock door with key,,0.0
3,,You unlock door.,Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is a closed door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,,open door,,0.0
4,,You open door.,Basement,"You arrive in a basement. A normal one. You scan the room for a suitcase, and you find a suitcase. Hmmm... what else, what else? You make out a workbench. The workbench is ordinary. However, the workbench, like an empty workbench, has nothing on it. You can make out a counter. However, the counter, like an empty counter, has nothing on it. There is an open door leading north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,,go north,,0.0
5,,"You've just shown up in a bedroom. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open door leading south. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",Bedroom,"You've just shown up in a bedroom. You decide to just list off a complete list of everything you see in the room, because hey, why not? There is an open door leading south. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",You are carrying: a key.,0,0.0,False,,,go west,,0.0
6,,"You find yourself in a pantry. A standard kind of place. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the north. You don't like doors? Why not try going west, that entranceway is unblocked.",Pantry,"You find yourself in a pantry. A standard kind of place. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,,,go north,,0.0
7,,"You arrive in a kitchen. A standard one. You begin to take stock of what's here. You make out a table. The table appears to be empty. This always happens, here in TextWorld! There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",Kitchen,"You arrive in a kitchen. A standard one. You begin to take stock of what's here. You make out a table. The table appears to be empty. This always happens, here in TextWorld! There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",You are carrying: a key.,0,0.0,False,,,go west,,0.0
8,,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Closet,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,,,go north,,0.0
9,,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,Garage,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,You are carrying: a key.,0,0.0,False,,,go west,,0.0
10,,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",Chamber,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,,go south,,0.0
11,,"You've entered a salon. You decide to just list off a complete list of everything you see in the room, because hey, why not? You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unguarded.",Salon,"You've entered a salon. You decide to just list off a complete list of everything you see in the room, because hey, why not? You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: a key.,0,0.0,False,,,go east,,0.0
12,,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Closet,"You find yourself in a closet. A typical one. You can make out a safe. There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,,,go north,,0.0
13,,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,Garage,You've entered a garage. You begin looking for stuff. You can see a rack. But the thing is empty. There is an unblocked exit to the east. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.,You are carrying: a key.,0,0.0,False,,,go west,,0.0
14,,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",Chamber,"You've entered a chamber. You start to take note of what's in the room. You can make out an opened coffer. The coffer is empty! This is the worst thing that could possibly happen, ever! You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,,go south,,0.0
15,,"You've entered a salon. You decide to just list off a complete list of everything you see in the room, because hey, why not? You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unguarded.",Salon,"You've entered a salon. You decide to just list off a complete list of everything you see in the room, because hey, why not? You don't like doors? Why not try going east, that entranceway is unblocked. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: a key.,0,0.0,False,,,go south,,0.0
16,,"I just think it's great that you've just entered a launderette. You make out a cabinet. Hmmm... what else, what else? What a letdown! The cabinet is empty! You see a dresser. You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is a garlic clove on the floor.",Launderette,"I just think it's great that you've just entered a launderette. You make out a cabinet. Hmmm... what else, what else? What a letdown! The cabinet is empty! You see a dresser. You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is a garlic clove on the floor.",You are carrying: a key.,0,0.0,False,,,go south,,0.0
17,,"You arrive in a sauna. A standard one. You can make out a shelf. The shelf is ordinary. Looks like someone's already been here and taken everything off it, though. You can see a bench. The bench is typical. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the bench. There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked.",Sauna,"You arrive in a sauna. A standard one. You can make out a shelf. The shelf is ordinary. Looks like someone's already been here and taken everything off it, though. You can see a bench. The bench is typical. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the bench. There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked.",You are carrying: a key.,0,0.0,False,,,go east,,0.0
18,,"You have fallen into a steam room. Not the steam room you'd expect. No, this is a steam room. There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going west.",Steam Room,"You have fallen into a steam room. Not the steam room you'd expect. No, this is a steam room. There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going west.",You are carrying: a key.,0,0.0,False,,,go east,,0.0
19,,"You've just shown up in a bedchamber. You try to gain information on your surroundings by using a technique you call ""looking."" If you haven't noticed it already, there seems to be something there by the wall, it's a bookshelf. The bookshelf is standard. Unfortunately, there isn't a thing on it. There is an exit to the west. Don't worry, it is unblocked.",Bedchamber,"You've just shown up in a bedchamber. You try to gain information on your surroundings by using a technique you call ""looking."" If you haven't noticed it already, there seems to be something there by the wall, it's a bookshelf. The bookshelf is standard. Unfortunately, there isn't a thing on it. There is an exit to the west. Don't worry, it is unblocked.",You are carrying: a key.,0,0.0,False,,,go west,,0.0
