step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Parlor,"You find yourself in a parlor. An ordinary one. You don't like doors? Why not try going east, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,Follow the instructed route by first moving east from the parlor.,go east,,0.0
2,,"Guess what, you are in a place we're calling an office. The room is well lit. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Office,"Guess what, you are in a place we're calling an office. The room is well lit. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,Next instruction is to venture south from the office.,go south,,0.0
3,,"Well I'll be, you are in the place we're calling the steam room. Let's see what's in here. There is an unguarded exit to the north. There is an unguarded exit to the south.",Steam Room,"Well I'll be, you are in the place we're calling the steam room. Let's see what's in here. There is an unguarded exit to the north. There is an unguarded exit to the south.",You are carrying nothing.,0,0.0,False,"The next two instructions both say to travel south, so I will go south now.",go south,,0.0
4,,"You've just shown up in a cookhouse. Okay, just remember what you're here to do, and everything will go great. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",Cookhouse,"You've just shown up in a cookhouse. Okay, just remember what you're here to do, and everything will go great. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",You are carrying nothing.,0,0.0,False,Continue following the route by heading south from the cookhouse.,go south,,0.0
5,,"You've entered a launderette. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",Launderette,"You've entered a launderette. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0,0.0,False,The next instruction is to move west from the launderette.,go west,,0.0
6,,You are in a dish-pit. A normal one. You need an unblocked exit? You should try going east. There is an unguarded exit to the south.,Dish-Pit,You are in a dish-pit. A normal one. You need an unblocked exit? You should try going east. There is an unguarded exit to the south.,You are carrying nothing.,0,0.0,False,Next instruction is to move south from the dish-pit.,go south,,0.0
7,,"A rusty board tells you that you are now in the serious studio. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You need an unblocked exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked.",Serious Studio,"A rusty board tells you that you are now in the serious studio. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You need an unblocked exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0,0.0,False,Next instruction says to venture south from the serious studio.,go south,,0.0
8,,"You are in a bar. A typical one. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going west.",Bar,"You are in a bar. A typical one. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going west.",You are carrying nothing.,0,0.0,False,The next instruction is to travel west from the bar.,go west,,0.0
9,,"You arrive in a study. A silent one. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unguarded exit to the west.",Silent Study,"You arrive in a study. A silent one. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unguarded. There is an unguarded exit to the west.",You are carrying nothing.,0,0.0,False,Next instruction is to move west from the silent study.,go west,,0.0
10,,"I am sorry to announce that you are now in the sauna. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded.",Sauna,"I am sorry to announce that you are now in the sauna. I guess you better just go and list everything you see here. You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,Next instruction is to venture south from the sauna.,go south,,0.0
11,,"You find yourself in a spare room. A stuffed one. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked.",Stuffed Spare Room,"You find yourself in a spare room. A stuffed one. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,Next instruction says to travel south from here.,go south,,0.0
12,,"You find yourself in a cubicle. An ordinary kind of place. There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going north.",Cubicle,"You find yourself in a cubicle. An ordinary kind of place. There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going north.",You are carrying nothing.,0,0.0,False,The next instruction is to head east from the cubicle.,go east,,0.0
13,,"Ah, the workshop. This is some kind of workshop, really great typical vibes in this place, a wonderful typical atmosphere. You need an unguarded exit? You should try going south. You need an unblocked exit? You should try going west.",Workshop,"Ah, the workshop. This is some kind of workshop, really great typical vibes in this place, a wonderful typical atmosphere. You need an unguarded exit? You should try going south. You need an unblocked exit? You should try going west.",You are carrying nothing.,0,0.0,False,Next instruction is to venture south from the workshop.,go south,,0.0
14,,You find yourself in a cellar. A normal one. You can barely contain your excitement. There is an unblocked exit to the east. There is an unblocked exit to the north.,Cellar,You find yourself in a cellar. A normal one. You can barely contain your excitement. There is an unblocked exit to the east. There is an unblocked exit to the north.,You are carrying nothing.,0,0.0,False,Next instruction is to move east from the cellar.,go east,,0.0
15,,"You arrive in a laundromat. A normal one. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unblocked.",Laundromat,"You arrive in a laundromat. A normal one. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,Next instruction is to travel north from the laundromat.,go north,,0.0
16,,You're now in a bedroom. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.,Bedroom,You're now in a bedroom. You need an unblocked exit? You should try going north. There is an unguarded exit to the south.,You are carrying nothing.,0,0.0,False,Next instruction is to take a trip north from the bedroom.,go north,,0.0
17,,"You've entered an usual room. Your mind races to think of what kind of room would be usual. And then it hits you. Of course. You're in the closet. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You don't like doors? Why not try going south, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Closet,"You've entered an usual room. Your mind races to think of what kind of room would be usual. And then it hits you. Of course. You're in the closet. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. You don't like doors? Why not try going south, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0,0.0,False,Next instruction is to venture west from the closet.,go west,,0.0
18,,"You've entered a bedchamber. There is an unguarded exit to the east. There is an exit to the west. Don't worry, it is unblocked.",Bedchamber,"You've entered a bedchamber. There is an unguarded exit to the east. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,Next instruction is to travel west from the bedchamber.,go west,,0.0
19,,"You have fallen into a vault. Not the vault you'd expect. No, this is a vault. You begin to take stock of what's here. There is an unguarded exit to the east. There is an exit to the north. Don't worry, it is unblocked.",Vault,"You have fallen into a vault. Not the vault you'd expect. No, this is a vault. You begin to take stock of what's here. There is an unguarded exit to the east. There is an exit to the north. Don't worry, it is unblocked.",You are carrying nothing.,0,0.0,False,Next instruction is to venture north from the vault.,go north,,0.0
20,,"You are in a scullery. An usual kind of place. You start to take note of what's in the room. You don't like doors? Why not try going north, that entranceway is unguarded. You need an unblocked exit? You should try going south.",Scullery,"You are in a scullery. An usual kind of place. You start to take note of what's in the room. You don't like doors? Why not try going north, that entranceway is unguarded. You need an unblocked exit? You should try going south.",You are carrying nothing.,0,0.0,False,Next instruction is to move north from the scullery.,go north,,0.0
